x,y,code,name,name_full
5.4839697,7.332471,F24H8,Fluid heaters characterised by means for extrac...,"Fluid heaters characterised by means for extracting latent heat from flue gases by means of condensation[5,2006.01,2022.01]"
8.786129,0.60971254,B05B17,Apparatus for spraying or atomising liquids or ...,"Apparatus for spraying or atomising liquids or other fluent materials, not covered by any other group of this subclass (dropping or releasing powdered, liquid orgaseous matter in flight B64D"
4.1007586,3.0190344,D21H17,"Non-fibrous material added to the pulp, charact...","Non-fibrous material added to the pulp, characterised by its constitution; Paper-impregnating material characterised by its constitution[5,2006.01]Note(s)    [2006.01]  1.In groups D21H"
10.750473,2.8528616,A62B7,Respiratory apparatus (for medical purposes A61M,Respiratory apparatus (for medical purposes A61M
-0.60591346,6.096382,C10M169,Lubricating compositions characterised by conta...,"Lubricating compositions characterised by containing as components a mixture of at least two types of ingredient selected from base-materials, thickeners or additives, covered by the preceding groups, each of these compounds being essential[4,2006.01]"
12.482063,2.358432,H05G2,Apparatus or processes specially adapted for pr...,"Apparatus or processes specially adapted for producing X-rays, not involving X-ray tubes, e.g. involving generation of a plasma  (X-ray lasers H01S"
13.982606,5.6643934,H03G9,"Combinations of two or more types of control, e...","Combinations of two or more types of control, e.g. gain control and tone control [1,2006.01]"
9.094987,4.0842557,H01R39,"Rotary current collectors, distributors or inte...","Rotary current collectors, distributors or interrupters[1,2006.01]"
5.570999,-2.2747126,A23F5,Coffee; Coffee substitutes; Preparations thereo...,"Coffee; Coffee substitutes; Preparations thereof[3,2006.01]"
3.217264,1.5053685,C08L83,Compositions of macromolecular compounds obtain...,"Compositions of macromolecular compounds obtained by reactions forming in the main chain of the macromolecule a linkage containing silicon with or without sulfur, nitrogen, oxygen, or carbon only; Compositions of derivatives of such polymers[2,2006.01]"
6.459117,0.16420344,G21F9,Treating radioactively contaminated material; D...,"Treating radioactively contaminated material; Decontamination arrangements therefor[1,2,5,2006.01]"
5.921868,4.961318,H01L31,Semiconductor devices sensitive to infrared rad...,"Semiconductor devices sensitive to infrared radiation, light, electromagnetic radiation of shorter wavelength, or corpuscular radiation and specially adapted either for the conversion of the energy of such radiation into electrical energy or for the control of electrical energy by such radiation; Processes or apparatus specially adapted for the manufacture or treatment thereof or of parts thereof;Details thereof (H10K"
-0.6334264,6.0880327,C10M133,Lubricating compositions characterised by the a...,"Lubricating compositions characterised by the additive being an organic non-macromolecular compound containing nitrogen [4,2006.01]"
4.527658,-0.63931394,C01B39,Compounds having molecular sieve and base-excha...,"Compounds having molecular sieve and base-exchange properties, e.g. crystalline zeolites; Their preparation; After-treatment, e.g. ion-exchange or dealumination (treatment to modify the sorption properties, e.g. shaping using a binder, B01J"
3.2656047,2.222628,C08K13,,
4.6089215,3.7930202,D03D11,Double or multi-ply fabrics not otherwise provi...,"Double or multi-ply fabrics not otherwise provided for[1,2006.01]"
2.4825182,1.9206612,C08F279,Macromolecular compounds obtained by polymerisi...,Macromolecular compounds obtained by polymerising monomers on to polymers of monomershaving two or more carbon-to-carbon double bonds as defined in group C08F
6.7644796,-0.036451764,C02F1,,
12.66274,2.6132536,B24B13,Machines or devices designed for grinding or po...,"Machines or devices designed for grinding or polishing optical surfaces on lenses or surfaces of similar shape on other work; Accessories therefor  (edging optical work, e.g. lenses, prisms, B24B"
7.2803297,5.4802074,H02G13,Installations of lightning conductors; Fastenin...,"Installations of lightning conductors; Fastening thereof to supporting structure [1,2006.01]"
8.427743,6.911488,B64D29,"Power-plant nacelles, fairings, or cowlings  (n...","Power-plant nacelles, fairings, or cowlings  (nacelles not otherwise provided for B64C) [1,2006.01]"
12.313594,4.1995344,G04G21,Input or output devices integrated in time-piec...,Input or output devices integrated in time-pieces[2010.01]
10.492539,3.9030745,A01D34,Mowers (combined with apparatus performing addi...,Mowers (combined with apparatus performing additional operations while mowing A01D
6.839219,-0.5181345,B01D71,Semi-permeable membranes for separation process...,"Semi-permeable membranes for separation processesor apparatus characterised by the material; Manufacturing processes specially adapted therefor[5,2006.01]Note(s)    [5]  1.In this group, if the material is a composition it is classified according to the constituent present in highest proportion. This constituent is classified according to the last place rule, see Note before group B01D"
2.0757732,2.1515946,C08C19,"Chemical modification of rubber [2,2006.01]Note...","Chemical modification of rubber [2,2006.01]Note(s)    [2]  In groups C08C"
9.260627,7.260871,F03G7,"Mechanical-power-producing mechanisms, not othe...","Mechanical-power-producing mechanisms, not otherwise provided for or using energy sources not otherwise provided for[1,2006.01]"
13.106379,4.835663,A47G29,"Supports, holders, or containers for household ...","Supports, holders, or containers for household use, not provided for in groups A47G"
3.7588365,-3.3597233,A61P7,Drugs for disorders of the blood or the extrace...,"Drugs for disorders of the blood or the extracellular fluid[7,2006.01]"
8.7657385,8.0640545,F04B39,"Component parts, details, or accessories, of pu...","Component parts, details, or accessories, of pumps orpumping systems specially adapted for elastic fluids, not otherwise provided for in, or of interest apart from, groups F04B"
8.991217,4.4240685,F16B1,"Devices for securing together, or preventing re...","Devices for securing together, or preventing relative movement between, constructional elements or machine parts[1,2006.01]Note(s)    [2]  Groups F16B"
6.7908382,7.516672,F01P3,Liquid cooling (propelling cooling-air or liqui...,Liquid cooling (propelling cooling-air or liquid coolants F01P
14.621997,12.051519,F21V33,Structural combinations of lighting devices wit...,"Structural combinations of lighting devices with other articles, not otherwise provided for[1,7,2006.01]"
6.1465864,3.9082496,F16L59,"Thermal insulation in general [1,2006.01]","Thermal insulation in general [1,2006.01]"
10.469034,7.0343657,F16H37,"Combinations of mechanical gearings, not provid...","Combinations of mechanical gearings, not provided for in groups F16H"
9.326077,7.797103,F01L1,"Valve-gear or valve arrangements, e.g. lift-val...","Valve-gear or valve arrangements, e.g. lift-valve gear  (lift valve and valve seat assemblies per se F01L"
3.0694346,0.65011597,A61L31,"Materials for other surgical articles [4,2006.0...","Materials for other surgical articles [4,2006.01]Note(s)    [7]  When classifying in group A61L"
13.981959,6.727411,H03F1,,
8.866573,4.667854,E04G21,"Preparing, conveying, or working-up building ma...","Preparing, conveying, or working-up building materials or building elements in situ; Other devices or measures for constructional work  (working stone-like materials B28D; conveying in general B65G; liftingdevices B66; measuring instruments G01) [1,2006.01]"
7.524487,2.0033185,H05B6,"Heating by electric, magnetic or electromagneti...","Heating by electric, magnetic or electromagnetic fields[3,2006.01]"
8.089229,7.216204,F02C6,Plural gas-turbine plants; Combinations of gas-...,"Plural gas-turbine plants; Combinations of gas-turbine plants with other apparatus  (aspects predominantly concerning such apparatus, see the relevant classes for the apparatus) ; Adaptations of gas-turbine plants for special use [3,2006.01]"
10.026249,6.4655004,B60K5,Arrangement or mounting of internal-combustion ...,Arrangement or mounting of internal-combustion or jet-propulsion units (B60K
4.6952343,3.356814,D21F1,MAKING DISCONTINUOUS SHEETS,MAKING DISCONTINUOUS SHEETS
8.546234,1.090029,A47L13,"Implements for cleaning floors, carpets, furnit...","Implements for cleaning floors, carpets, furniture, walls, or wall coverings (brushes, their handles or fastenings A46B, B25G; scrapers for finishing work on buildings E04F"
6.669302,7.30941,B60H1,"Heating, cooling or ventilating devices  (heati...","Heating, cooling or ventilating devices  (heating, cooling or ventilating devices providing other air treatment, the other treatment being relevant, B60H"
3.5299053,1.8093103,C09K3,,
11.528308,2.3250675,A61B18,"Surgical instruments, devices or methods for tr...","Surgical instruments, devices or methods for transferring non-mechanical forms of energy to or from the body (eye surgery A61F"
8.81632,8.256886,F02D15,"Varying compression ratio [1,2006.01]","Varying compression ratio [1,2006.01]"
12.451155,2.1707158,G01T7,"Details of radiation-measuring instruments[1,20...","Details of radiation-measuring instruments[1,2006.01]"
10.350599,4.5411515,B66F3,"Devices, e.g. jacks, adapted for uninterrupted ...","Devices, e.g. jacks, adapted for uninterrupted lifting of loads (mobile jacks of the garage type B66F"
5.109338,0.0999645,C25B3,,
8.220838,7.1297765,F01D9,"Stators (non-fluid guiding aspects of casings, ...","Stators (non-fluid guiding aspects of casings, regulating, controlling, or safety aspects, see the relevant groups)[1,2006.01]"
4.029733,0.9137157,C04B40,"Processes, in general, for influencing or modif...","Processes, in general, for influencing or modifying the properties of mortars, concrete or artificial stone compositions, e.g. their setting or hardening ability  (by selecting active ingredients C04B"
7.960947,4.8667345,E21B4,"Drives for drilling, used in the borehole [3,20...","Drives for drilling, used in the borehole [3,2006.01]"
7.9796734,7.000089,F02K9,"Rocket-engine plants, i.e. plants carrying both...","Rocket-engine plants, i.e. plants carrying both fuel and oxidant therefor; Control thereof [1,3,2006.01]"
6.855754,4.787834,A62D1,,
7.349129,4.3591504,F16L33,Arrangements for connecting hoses to rigid memb...,"Arrangements for connecting hoses to rigid members; Rigid hose-connectors, i.e. single membersengaging both hoses (connecting arrangements or otherfittings specially adapted to be made of plastics or to be used with pipes made of plastics F16L"
9.904322,13.077469,H01Q7,Loop antennas with a substantially uniform curr...,"Loop antennas with a substantially uniform current distribution around the loop and having a directionalradiation pattern in a plane perpendicular to the plane of the loop[1,2006.01]"
14.266328,5.7415485,H04S3,"Systems employing more than two channels, e.g. ...","Systems employing more than two channels, e.g. quadraphonic (H04S"
4.3265033,1.7374662,C23F11,Inhibiting corrosion of metallic material by ap...,"Inhibiting corrosion of metallic material by applying inhibitors to the surface in danger of corrosion or adding them to the corrosive agent [1,2006.01]"
8.54311,7.302123,F03B3,Machines or engines of reaction type; Parts or ...,"Machines or engines of reaction type; Parts or detailspeculiar thereto[1,2006.01]"
3.5456266,-2.100622,C07C227,Preparation of compounds containing amino and c...,"Preparation of compounds containing amino and carboxyl groups bound to the same carbon skeleton[5,2006.01]"
9.760542,4.079012,A01K27,"Leads or collars, e.g. for dogs [1,2006.01]","Leads or collars, e.g. for dogs [1,2006.01]"
10.821498,5.357673,G05G9,Manually-actuated control mechanisms provided w...,"Manually-actuated control mechanisms provided with one single controlling member co-operating with two or more controlled members, e.g. selectively, simultaneously [1,2006.01]"
8.519958,3.7971659,B25F5,Details or components of portable power-driven ...,"Details or components of portable power-driven toolsnot particularly related to the operations performed and not otherwise provided for [4,2006.01]"
10.320477,5.933772,B62D7,Steering linkage; Stub axles or their mountings...,Steering linkage; Stub axles or their mountings  (B62D
7.6072984,1.8816257,F24C3,Stoves or ranges for gaseous fuels  (stoves or ...,Stoves or ranges for gaseous fuels  (stoves or ranges specially adapted for the use of two or more kinds of fuel or energy supply F24C
6.5492353,1.5877101,C21B7,"Blast furnaces[1,2006.01]","Blast furnaces[1,2006.01]"
8.924497,3.7336416,B65D90,"Component parts, details or accessories for lar...","Component parts, details or accessories for large containers (B65D"
6.392258,2.7327576,B21C51,"Measuring, gauging, indicating, counting, or ma...","Measuring, gauging, indicating, counting, or marking devices specially adapted for use in the production or manipulation of material in accordance with subclasses B21B-B21F [1,2006.01]"
10.754703,7.1554055,F16D66,Arrangements for monitoring working conditions ...,"Arrangements for monitoring working conditions of brakes, e.g. wear or temperature [1,2006.01]"
7.091986,1.6657381,H05H1,PRODUCTION OR ACCELERATION OF NEUTRAL PARTICLE ...,PRODUCTION OR ACCELERATION OF NEUTRAL PARTICLE BEAMS
9.565302,5.4081054,B60R19,Wheel guards; Radiator guards; Obstruction remo...,Wheel guards; Radiator guards; Obstruction removers; Fittings damping bouncing force in collisions (mudguards B62D
13.087766,2.7192333,G03B11,Filters or other obturators specially adapted f...,"Filters or other obturators specially adapted for photographic purposes[1,2006.01,2021.01]"
5.7845435,3.2319913,B29C70,"Shaping composites, i.e. plastics material comp...","Shaping composites, i.e. plastics material comprising reinforcements, fillers or preformed parts, e.g. inserts[6,2006.01]Note(s)    [6]  In this group, the following terms or expressions are used with the meanings indicated:•""reinforcement"" means a structure in the form of fibres, wires, rods, bars, sections, plates or blocks, which improves the strength of an article;•""filler"" means a relatively inert substance in the form of particles, powder, beads, flakes or spheres, which improves the physical properties or increases the bulk or weight ofan article;•""preformed part"" means a part made of any material, being completely shaped to have a determined form and which is not used as a reinforcement, e.g. wires or nets forced onlyinto the surface of an article;•""insert"" means a preformed part incorporated in an article during moulding."
8.070373,7.199612,F02K7,Plants in which the working-fluid is used in a ...,"Plants in which the working-fluid is used in a jet only, i.e. the plants not having a turbine or other engine driving a compressor or a ducted fan; Controlthereof (rocket-engine plants F02K"
10.475028,6.4887023,B62M9,Transmissions characterised by use of an endles...,"Transmissions characterised by use of an endless chain, belt, or the like (cycle chain guards B62J"
8.209177,8.085416,F02M37,Apparatus or systems for feeding liquid fuel fr...,"Apparatus or systems for feeding liquid fuel from storage containers to carburettors or fuel-injection apparatus; Arrangements for purifying liquid fuel specially adapted for, or arranged on, internal-combustion engines[1,5,2006.01]"
14.546289,5.0768466,H04L7,Arrangements for synchronising receiver with tr...,"Arrangements for synchronising receiver with transmitter[1,2006.01]"
11.120378,4.486432,B25J19,"Accessories fitted to manipulators, e.g. for mo...","Accessories fitted to manipulators, e.g. for monitoring, for viewing; Safety devices combined with or specially adapted for use in connection with manipulators (safety devices in general F16P; protection against radiation in general G21F)[1,2006.01]"
5.0514555,1.771685,C23C28,"take precedence)[4,2006.01]IPC (2023.01), Secti...","take precedence)[4,2006.01]IPC (2023.01), Section C 5"
9.649769,2.1211343,B65B9,"Enclosing successive articles, or quantities of...","Enclosing successive articles, or quantities of material, e.g. liquids or semiliquids, in flat, folded, ortubular webs of flexible sheet material; Subdividing filled flexible tubes to form packages [1,2006.01]"
10.767163,2.8335643,A62B9,Component parts for respiratory or breathing ap...,Component parts for respiratory or breathing apparatus (A62B
12.971421,6.894585,G01R15,Details of measuring arrangements of the types ...,Details of measuring arrangements of the types provided for in groups G01R
11.963504,-2.0025837,A43D25,"Devices for gluing shoe parts [1,2006.01]","Devices for gluing shoe parts [1,2006.01]"
5.2572055,2.6280823,C03C27,Joining pieces of glass to pieces of other inor...,Joining pieces of glass to pieces of other inorganic material; Joining glass to glass other than by fusing  (C03C
9.930332,4.995552,B62D63,Motor vehicles or trailers not otherwise provid...,"Motor vehicles or trailers not otherwise provided for[1,2006.01]"
3.6529756,2.3404117,H01B3,Insulators or insulating bodies characterised b...,"Insulators or insulating bodies characterised by the insulating materials; Selection of materials for their insulating or dielectric properties [1,2006.01]"
10.104055,6.4458075,F16F15,Suppression of vibrations in systems  (vehicle ...,Suppression of vibrations in systems  (vehicle seat suspension devices B60N
7.9207635,8.337258,F02D37,Non-electrical conjoint control of two or more ...,"Non-electrical conjoint control of two or more functions of engines, not otherwise provided for[1,2006.01]"
6.3322334,3.006671,B29C65,Joining of preformed parts; Apparatus therefor[...,"Joining of preformed parts; Apparatus therefor[4,5,2006.01]"
4.599177,1.9391348,B05D5,Processes for applying liquids or other fluent ...,"Processes for applying liquids or other fluent materials to surfaces to obtain special surface effects,finishes or structures[2,2006.01]"
5.9629025,5.0684266,H01L21,,
12.64451,6.121011,H04R17,Piezoelectric transducers; Electrostrictive tra...,"Piezoelectric transducers; Electrostrictive transducers[1,2006.01]"
13.425379,4.173226,G06F30,Computer-aided design [CAD] [2020.01]Note(s)   ...,"Computer-aided design [CAD] [2020.01]Note(s)    [2020.01]  In this group, it is desirable to add the indexing codes ofgroups G06F"
8.1568775,0.4703251,A01M1,,
3.2019444,-0.46181664,A61Q15,Anti-perspirants or body deodorants  (deodorisa...,Anti-perspirants or body deodorants  (deodorisation of air A61L
8.862608,6.6625175,F03D3,Wind motors with rotation axis substantially pe...,Wind motors with rotation axis substantially perpendicular to the air flow entering the rotor  (controlling thereof F03D
9.813848,2.088255,B65B39,"Nozzles, funnels or guides for introducing arti...","Nozzles, funnels or guides for introducing articles or materials into containers or wrappers [1,2006.01]"
5.8419876,7.212212,F24S10,,
13.706636,4.4771714,G06F8,Arrangements for software engineering  (testing...,Arrangements for software engineering  (testing or debugging G06F
10.1291,6.847652,B60B19,Wheels not otherwise provided for or having cha...,"Wheels not otherwise provided for or having characteristics specified in one of the subgroups of this group[1,2006.01]"
11.415009,8.367082,H01F3,,
4.7438126,1.5039393,C25D13,Electrophoretic coating characterised by the pr...,Electrophoretic coating characterised by the process  (C25D
7.907769,4.943163,E21B49,Testing the nature of borehole walls; Formation...,"Testing the nature of borehole walls; Formation testing; Methods or apparatus for obtaining samples of soil or well fluids, specially adapted to earth drilling or wells (sampling in general G01N"
9.362589,2.2336931,B31F1,Mechanical deformation without removing materia...,"Mechanical deformation without removing material, e.g. in combination with laminating [1,2,2006.01]"
11.921577,2.6939037,A61N7,Ultrasound therapy (lithotripsy A61B,Ultrasound therapy (lithotripsy A61B
11.228231,1.1079345,A61C13,Dental prostheses; Making same  (tooth crowns f...,Dental prostheses; Making same  (tooth crowns for capping teeth A61C
10.127402,4.7823954,B62B5,Accessories or details specially adapted for ha...,Accessories or details specially adapted for hand carts (B62B
11.88672,3.590629,G09F9,Indicating arrangements for variable informatio...,Indicating arrangements for variable information in which the information is built-up on a support by selection or combination of individual elements  (in which the variable information is permanently attached to a movable support G09F
8.029488,3.2984524,B23B3,"General-purpose turning-machines or devices, e....","General-purpose turning-machines or devices, e.g. centre lathes with feed rod and lead screw; Sets of turning-machines[1,2006.01]"
5.9441075,5.9281087,H01L35,,
6.1783695,3.2140658,B29C51,"Shaping by thermoforming, e.g. shaping sheets i...","Shaping by thermoforming, e.g. shaping sheets in matched moulds or by deep-drawing; Apparatus therefor[4,2006.01]"
8.917258,7.993425,F04C2,Rotary-piston machines or pumps  (with non-para...,Rotary-piston machines or pumps  (with non-parallel axes of co-operating members F04C
12.601222,7.132994,B60L11,,
7.6193323,1.8980285,F24C7,or subclass F24B (solar heat collectors for hea...,"or subclass F24B (solar heat collectors for heating objects, e.g. solar cookers, F24S"
8.506611,7.4420195,A01G20,"Cultivation of turf, lawn or the like; Apparatu...","Cultivation of turf, lawn or the like; Apparatus or methods therefor (hand-held edge trimmers or shears for lawn A01G"
9.805873,12.996039,H01P5,"Coupling devices of the waveguide type [1,2006.01]","Coupling devices of the waveguide type [1,2006.01]"
8.261975,-0.72304165,A01G27,"Self-acting watering devices, e.g. for flower-p...","Self-acting watering devices, e.g. for flower-pots[1,2006.01]"
2.3996346,2.1975498,C08L91,"Compositions of oils, fats or waxes; Compositio...","Compositions of oils, fats or waxes; Compositions of derivatives thereof[2,2006.01]"
4.6844006,1.1763711,B82Y30,Nanotechnology for materials or surface science...,"Nanotechnology for materials or surface science, e.g. nanocomposites[2011.01]"
11.382528,8.409108,H01F5,,
7.8205323,2.9388335,B26F1,,
14.721837,4.3169293,G01S11,Systems for determining distance or velocity no...,Systems for determining distance or velocity not using reflection or reradiation  (position-fixing by co-ordinating two or more distance determinations G01S
10.952585,6.9312067,F02D11,"Arrangements for, or adaptations to, non-automa...","Arrangements for, or adaptations to, non-automatic engine control initiation means, e.g. operator initiated (specially for reversing F02D"
12.945334,7.597941,H01H47,Circuit arrangements not adapted to a particula...,"Circuit arrangements not adapted to a particular application of the relay and designed to obtain desired operating characteristics or to provide energising current[1,2006.01]"
5.037263,0.4679453,H01M2,,
9.350954,7.889951,B25C1,JOINING BY STAPLES,JOINING BY STAPLES
8.447016,3.8238988,B25B21,"takes precedence)[3,2006.01]","takes precedence)[3,2006.01]"
6.2143135,2.8890808,B28B13,Feeding the unshaped material to moulds or appa...,"Feeding the unshaped material to moulds or apparatus for producing shaped articles; Discharging shaped articles from such moulds or apparatus (feeding or discharging devices incorporated in, or operatively associated with, a particular type of shaping apparatus, or specially designed to supply materials to a particular type of shaping apparatus, see the relevant groups for the apparatus) [1,2006.01]"
14.14178,6.64621,H03L7,,
14.394753,6.8009744,G11C19,Digital stores in which the information is move...,"Digital stores in which the information is moved stepwise, e.g. shift registers [1,2006.01]"
6.143047,2.3232408,B29C67,Shaping techniques not covered by groups B29C,Shaping techniques not covered by groups B29C
13.101879,4.8657017,E05B49,Electric permutation locks; Circuits therefor[1...,"Electric permutation locks; Circuits therefor[1,2006.01]"
6.356031,-3.690728,A01P1,Disinfectants; Antimicrobial compounds or mixtu...,Disinfectants; Antimicrobial compounds or mixtures thereof[2006.01]
4.679729,-1.1658126,C10L1,"Liquid carbonaceous fuels [1,2006.01]","Liquid carbonaceous fuels [1,2006.01]"
4.2904115,2.2468774,D06P5,Other features in dyeing or printing textiles o...,"Other features in dyeing or printing textiles or dyeing leather, furs or solid macromolecular substances in any form[1,2006.01]"
8.708631,3.5816228,B25J15,"Gripping heads[1,2006.01]","Gripping heads[1,2006.01]"
2.869479,-2.7262716,C07D403,Heterocyclic compounds containing two or more h...,"Heterocyclic compounds containing two or more hetero rings, having nitrogen atoms as the only ring hetero atoms, not provided for by group C07D"
7.8699417,1.3523949,D06F35,"Washing machines, apparatus, or methods not oth...","Washing machines, apparatus, or methods not otherwise provided for[1,2006.01]"
3.0530515,2.2018387,C08G69,Macromolecular compounds obtained by reactions ...,Macromolecular compounds obtained by reactions forming a carboxylic amide link in the main chain of the macromolecule (polyhydrazides C08G
4.4974194,-1.0165749,C07C2,Preparation of hydrocarbons from hydrocarbons c...,"Preparation of hydrocarbons from hydrocarbons containing a smaller number of carbon atoms[3,2006.01]"
3.90053,-1.546132,C07D303,Compounds containing three-membered rings havin...,"Compounds containing three-membered rings having one oxygen atom as the only ring hetero atom[2,2006.01]"
9.74996,2.0755763,B65B1,"Packaging fluent solid material, e.g. powders, ...","Packaging fluent solid material, e.g. powders, granular or loose fibrous material, loose masses of small articles, in individual containers or receptacles,e.g. bags, sacks, boxes, cartons, cans orjars[1,2006.01]"
10.119646,6.9671636,F16H7,Gearings for conveying rotary motion by endless...,Gearings for conveying rotary motion by endless flexible members (specific for conveying rotary motionwith variable gear ratio or for reversing rotary motion F16H
4.561476,-0.81621164,C10G45,Refining of hydrocarbon oils using hydrogen or ...,"Refining of hydrocarbon oils using hydrogen or hydrogen-generating compounds [3,2006.01]Note(s)    [3]  Treatment of hydrocarbon oils in the presence of hydrogen-generating compounds not provided for in a single one of groups C10G"
10.9537525,4.837734,B66B13,"Doors, gates, or other apparatus controlling ac...","Doors, gates, or other apparatus controlling access to, or exit from, cages or lift-well landings[1,2006.01]"
4.721498,3.6649876,A41D31,"Materials specially adapted for outerwear[1,200...","Materials specially adapted for outerwear[1,2006.01,2019.01]"
7.348979,4.3717933,F16L25,Construction or details of pipe joints not prov...,"Construction or details of pipe joints not provided for in, or of interest apart from, groups F16L"
9.680296,2.0411363,B65B61,"Auxiliary devices, not otherwise provided for, ...","Auxiliary devices, not otherwise provided for, for operating on sheets, blanks, webs, binding material, containers or packages[1,2006.01]"
8.176002,7.208541,F01D19,"Starting of machines or engines; Regulating, co...","Starting of machines or engines; Regulating, controlling, or safety means in connection therewith  (warming-up before starting F01D"
4.731076,-1.0412118,C07C7,"Purification, separation or stabilisation of hy...","Purification, separation or stabilisation of hydrocarbons; Use of additives [1,5,2006.01]"
7.0320587,5.276226,H01B7,Insulated conductors or cables characterised by...,"Insulated conductors or cables characterised by theirform[1,2006.01]"
5.9693604,5.0914865,H01L45,,
5.4744635,-2.2557507,A23L2,Non-alcoholic beverages; Dry compositions or co...,Non-alcoholic beverages; Dry compositions or concentrates therefor (soup concentrates A23L
6.878604,7.201136,F24F3,Air-conditioning systems in which conditioned p...,Air-conditioning systems in which conditioned primary air is supplied from one or more central stations to distributing units in the rooms or spaces where it may receive secondary treatment; Apparatus specially designed for such systems  (room units F24F
7.587238,0.56152004,F15D1,"Influencing the flow of fluids [1,2006.01]","Influencing the flow of fluids [1,2006.01]"
4.8017607,1.1424947,C01B21,"Nitrogen; Compounds thereof [1,2006.01]","Nitrogen; Compounds thereof [1,2006.01]"
6.229916,2.3457098,B23K15,Electron-beam welding or cutting  (electron- or...,Electron-beam welding or cutting  (electron- or ion-beam tubes H01J
8.032866,2.9247844,B26D5,Arrangements for operating and controlling mach...,"Arrangements for operating and controlling machines or devices for cutting, cutting-out, stamping-out, punching, perforating, or severing by means other than cutting [1,2006.01]"
6.698084,2.4122024,B23H7,Processes or apparatus applicable to both elect...,"Processes or apparatus applicable to both electrical discharge machining and electrochemical machining[4,2006.01]"
6.5995054,0.21729249,B01J4,Feed devices; Feed or outlet control devices  (...,Feed devices; Feed or outlet control devices  (feed or outlet devices for pressure vessels B01J
12.335952,1.9908116,H05H7,Details of devices of the types covered by grou...,Details of devices of the types covered by groups H05H
7.324636,4.330972,F16L57,Protection of pipes or objects of similar shape...,Protection of pipes or objects of similar shape againstexternal or internal damage or wear  (supporting of pipes inside other pipes or sleeves F16L
9.045207,4.4277563,A47B96,"Details of cabinets, racks or shelf units not c...","Details of cabinets, racks or shelf units not covered by a single one of groups A47B"
6.5413537,2.846637,B21C37,"Manufacture of metal sheets, rods, wire, tubes,...","Manufacture of metal sheets, rods, wire, tubes, profiles or like semi-manufactured products, not otherwise provided for; Manufacture of tubes of special shape[1,2,2006.01]"
5.8855653,7.3290353,F24D3,Hot-water central heating systems  (district he...,Hot-water central heating systems  (district heating systems F24D
5.946809,7.946018,F25B43,Arrangements for separating or purifying gases ...,Arrangements for separating or purifying gases or liquids (in analysers or rectifiers F25B
3.387925,-2.868748,C07J41,Normal steroids containing one or more nitrogen...,"Normal steroids containing one or more nitrogen atoms not belonging to a hetero ring [2,2006.01]"
9.831188,1.9220883,B65C9,"Details of labelling machines or apparatus[1,20...","Details of labelling machines or apparatus[1,2006.01]"
5.5527735,-2.377366,A23P10,Shaping or working of foodstuffs characterised ...,Shaping or working of foodstuffs characterised by the products[2016.01]
8.796447,3.985415,B23P21,Machines for assembling a multiplicity of diffe...,"Machines for assembling a multiplicity of different parts to compose units, with or without preceding or subsequent working of such parts, e.g. with programme control[1,2006.01]"
11.746859,4.255864,G06F1,SECURITY ARRANGEMENTS,SECURITY ARRANGEMENTS
6.349488,3.076815,B29C33,or B29C,or B29C
7.2253613,0.06497968,B01D46,and B01D,and B01D
7.846063,1.8393875,D06F75,"Hand irons[1,2006.01]","Hand irons[1,2006.01]"
4.0438957,1.796995,C09B67,"Influencing the physical, e.g. the dyeing or pr...","Influencing the physical, e.g. the dyeing or printing, properties of dyestuffs without chemical reaction, e.g. by treating with solvents; Process features in the making of dyestuff preparations; Dyestuff preparations of a special physical nature, e.g. tablets,films[1,2006.01]"
6.139888,1.2596905,C21D8,Modifying the physical properties by deformatio...,"Modifying the physical properties by deformation combined with, or followed by, heat treatment  (hardening articles or materials formed by forging or rolling with no further heating beyond that required for the formation C21D"
10.428929,7.2918944,F16D59,"Self-acting brakes, e.g. coming into operation ...","Self-acting brakes, e.g. coming into operation at a predetermined speed[1,2006.01]8 IPC (2023.01), Section FF16D"
13.97926,6.741596,H03F3,Amplifiers with only discharge tubes or only se...,"Amplifiers with only discharge tubes or only semiconductor devices as amplifying elements[1,2006.01]Note(s)    [2]  Groups H03F"
8.88262,6.1758156,B64C9,"Adjustable control surfaces or members, e.g. ru...","Adjustable control surfaces or members, e.g. rudders(trimming stabilising surfaces B64C"
11.031255,2.1455238,A61M5,Devices for bringing media into the body in a s...,"Devices for bringing media into the body in a subcutaneous, intra-vascular or intramuscular way; Accessories therefor, e.g. filling or cleaning devices, arm rests (tube connectors, tube couplings, valves or branch units, specially adapted for medical use A61M"
5.741089,1.3781147,B23K35,"Rods, electrodes, materials, or media, for use ...","Rods, electrodes, materials, or media, for use in soldering, welding, or cutting [1,2006.01]"
3.3588495,-2.1967907,C07C269,"Preparation of derivatives of carbamic acid, i....","Preparation of derivatives of carbamic acid, i.e. compounds containing any of the groups the nitrogen atomnot being part of nitro or nitroso groups [5,2006.01]"
3.3933175,-2.9875758,C07D319,Heterocyclic compounds containing six-membered ...,"Heterocyclic compounds containing six-membered rings having two oxygen atoms as the only ring hetero atoms[2,2006.01]"
7.9222746,4.918086,E21B47,Survey of boreholes or wells  (monitoring press...,Survey of boreholes or wells  (monitoring pressure or flow of drilling fluid E21B
14.429557,12.271329,F21S43,Signalling devices specially adapted for vehicl...,"Signalling devices specially adapted for vehicle exteriors, e.g. brake lamps, direction indicator lights or reversing lights[2018.01]"
