x,y,code,name
12.706178,1.2876717,A43B11,Placeholder
1.8621535,5.1196117,C07H15,Placeholder
4.6184974,1.7492542,H01M6,Placeholder
10.893087,5.2392297,A63G31,Placeholder
9.377399,2.9997132,B27M1,Placeholder
10.958019,8.415512,G01S1,Placeholder
3.2929933,3.8921354,C23G5,Placeholder
11.704593,3.0061932,F16H25,Placeholder
13.664245,7.454519,H02P25,Placeholder
11.470142,3.973507,B62J15,Placeholder
10.594824,7.2674546,G07F19,Placeholder
13.678376,7.468992,H02P8,Placeholder
2.8342874,5.4154615,A23L33,Placeholder
9.419229,2.9196458,B23Q1,Placeholder
9.814447,5.3445745,G11B33,Placeholder
7.680586,3.4575434,F42B12,Placeholder
3.4332745,5.3081694,A23L7,Placeholder
10.469252,7.1094728,A63F1,Placeholder
1.8589151,3.9290109,C07C37,Placeholder
1.2500045,5.0958056,C07J43,Placeholder
8.5156765,5.85362,A61M31,Placeholder
6.9748135,3.252878,B28B7,Placeholder
10.937632,4.9409494,B64D1,Placeholder
7.250695,3.4577808,B29C63,Placeholder
10.486349,7.993778,H04H20,Placeholder
7.7199483,2.4086225,B24C3,Placeholder
5.6297336,2.3903074,G11B5,Placeholder
9.940523,3.7297065,E04C5,Placeholder
11.574176,2.042461,F16C37,Placeholder
10.185313,3.1922524,B25B27,Placeholder
9.399441,2.8014483,B23Q5,Placeholder
6.742427,4.986057,B65H54,Placeholder
2.3198872,1.2005926,C10M159,Placeholder
9.4817095,3.360649,B25B11,Placeholder
12.349459,2.1684144,B60B9,Placeholder
9.603109,2.0157585,F16L5,Placeholder
11.946245,8.360892,H03K3,Placeholder
9.736429,1.9796145,F16L37,Placeholder
4.070824,3.6083255,C09D7,Placeholder
8.34922,0.45360494,B60H3,Placeholder
5.2960234,4.281259,D06M11,Placeholder
3.5444033,3.389087,C08G59,Placeholder
3.434364,3.436624,C08G18,Placeholder
6.4051867,3.8007512,B32B38,Placeholder
11.45049,7.940411,G01N22,Placeholder
7.6832433,3.0887764,B21D24,Placeholder
5.2955647,2.7309241,C25D11,Placeholder
7.4483767,8.921186,F21V17,Placeholder
10.260368,4.9306297,E01F9,Placeholder
9.158447,2.6751888,B23B1,Placeholder
4.908206,0.81033134,B01J23,Placeholder
12.062763,4.7230797,A01B33,Placeholder
7.260315,5.065561,B43K8,Placeholder
10.282381,1.029948,F04D13,Placeholder
7.150054,0.5649699,A24F47,Placeholder
3.2732873,3.3063068,C08G81,Placeholder
10.457564,6.0274796,G01C9,Placeholder
12.553598,3.2046196,B60T7,Placeholder
9.855987,0.31463525,F02M61,Placeholder
10.318732,3.0024025,B25B13,Placeholder
8.80342,6.1416235,H02H11,Placeholder
7.6175528,8.491615,F21V9,Placeholder
12.150485,3.1131134,F16H63,Placeholder
10.22976,4.038775,F16B12,Placeholder
8.553639,3.9095824,B65D71,Placeholder
9.115214,2.702248,B24B7,Placeholder
8.865857,1.3884579,A62C35,Placeholder
6.0838923,3.7756987,B32B33,Placeholder
1.5789306,4.559232,C07C321,Placeholder
3.1280425,3.4763665,C08G65,Placeholder
7.9791193,-1.3451525,F25B40,Placeholder
5.001358,3.82019,G03G5,Placeholder
7.165924,-0.3333904,G01N25,Placeholder
1.0288216,4.8179574,C07D401,Placeholder
13.273984,6.979059,H01F27,Placeholder
11.004979,8.352754,G01S19,Placeholder
1.2943305,4.6262054,C07D249,Placeholder
7.574537,8.759022,F21W104,Placeholder
10.436442,4.957352,B63C9,Placeholder
3.267697,3.362783,C08F230,Placeholder
9.79323,3.9490843,E04D1,Placeholder
3.4642174,5.344008,A21D2,Placeholder
11.9505005,3.6725771,B60K1,Placeholder
7.9652944,-1.3141682,F25J1,Placeholder
6.05054,4.735803,D03D13,Placeholder
12.864737,1.0432845,B29D35,Placeholder
10.212961,3.1352909,F16B37,Placeholder
1.4859544,4.606585,C07C255,Placeholder
8.846442,4.483988,B07C5,Placeholder
10.33748,7.68446,G06N3,Placeholder
9.942932,7.0912013,G16H70,Placeholder
10.909226,4.6809387,B62B7,Placeholder
8.417221,3.851589,B65D30,Placeholder
10.574526,0.7868721,F04B19,Placeholder
3.2952719,2.9311624,C08L25,Placeholder
5.7755823,2.1962636,B21B3,Placeholder
10.374423,7.7318416,G06N20,Placeholder
5.2970667,2.6248841,B22C1,Placeholder
7.901744,2.5652795,B24C9,Placeholder
8.191426,-0.82142204,F25D19,Placeholder
3.536546,4.161688,C11D3,Placeholder
11.727258,4.3837895,B62D1,Placeholder
10.378874,1.735769,F16J3,Placeholder
7.0147276,2.6370695,B23H1,Placeholder
12.745618,6.4127684,H01H9,Placeholder
8.839909,3.5901217,A01J5,Placeholder
7.3538456,-0.8196978,F28D7,Placeholder
9.860495,5.99817,G01P13,Placeholder
9.589387,0.60528076,F02K3,Placeholder
11.563197,2.936751,F16D3,Placeholder
8.583057,7.6639695,G02B3,Placeholder
10.515488,3.825401,E04H12,Placeholder
8.876743,4.9358106,A41D27,Placeholder
12.445141,7.511399,H02J3,Placeholder
5.1114016,3.6402905,B29C41,Placeholder
9.7423525,0.19793527,F02M25,Placeholder
6.8287063,2.4942884,B23K101,Placeholder
8.903209,2.62451,B24D11,Placeholder
11.925834,7.635793,H02J50,Placeholder
12.230933,2.2867792,B60B21,Placeholder
8.416876,3.9486263,B65D33,Placeholder
7.835878,4.5877395,B65H5,Placeholder
3.179357,5.119032,A23D7,Placeholder
3.4249325,3.0028512,C08L69,Placeholder
4.7657886,6.090575,A01G31,Placeholder
3.4145916,5.3523135,A23L13,Placeholder
6.665413,0.9908173,F27B7,Placeholder
10.271869,0.90899503,F04C29,Placeholder
6.4987764,2.193356,B22D11,Placeholder
8.694959,-0.17060874,F01P11,Placeholder
11.684148,2.2819421,F16C19,Placeholder
5.1709485,0.446703,C07C11,Placeholder
10.468652,4.724922,A47C7,Placeholder
8.332385,3.8381014,B31B70,Placeholder
10.626314,0.9461998,F04B1,Placeholder
8.635783,2.816256,B26F3,Placeholder
2.7968075,5.5394287,C12P1,Placeholder
3.7861562,3.0920095,C08L77,Placeholder
1.7672743,4.0601754,C07C215,Placeholder
12.424219,3.2924876,F16H61,Placeholder
13.793023,6.016808,H02K1,Placeholder
12.11852,7.0002475,H02S40,Placeholder
5.9173665,3.3930519,B32B17,Placeholder
7.5569396,5.8530693,B01L7,Placeholder
11.397021,8.582611,H04K3,Placeholder
13.671814,7.4600315,H02P5,Placeholder
8.12722,3.6277728,A45D40,Placeholder
7.94256,-1.3402644,F25B29,Placeholder
1.6723208,5.2840796,A61P27,Placeholder
7.876921,6.5755577,H01G2,Placeholder
11.205925,9.037062,H04W72,Placeholder
11.303739,4.7534695,B66F7,Placeholder
5.2928596,4.238014,D06M15,Placeholder
11.724172,3.8117683,B62M7,Placeholder
5.7082705,2.166585,H01F1,Placeholder
11.862815,8.817971,G11C7,Placeholder
12.347557,2.8864114,F16D55,Placeholder
4.1302223,3.6650512,C09D129,Placeholder
12.137787,2.9542675,F16D41,Placeholder
7.517809,8.795667,F21Y105,Placeholder
11.082533,4.036858,B62D27,Placeholder
6.9246135,2.5967126,B23K11,Placeholder
3.378229,6.6332574,A01N47,Placeholder
11.611152,3.9467196,B62K25,Placeholder
9.076881,4.39711,B65G17,Placeholder
3.8673954,3.635621,C09D133,Placeholder
13.6559515,7.4822574,H02P3,Placeholder
3.8676748,4.3086534,A61L33,Placeholder
9.430411,7.2649255,G01C15,Placeholder
8.751537,7.5615444,G02B21,Placeholder
3.2324047,2.5382073,C08L9,Placeholder
7.9920826,6.6029816,H05K1,Placeholder
8.5307255,7.5878778,G01B9,Placeholder
9.254735,6.584964,H04R19,Placeholder
10.623066,6.633444,G01D21,Placeholder
10.483545,3.717168,H02G9,Placeholder
9.054189,1.8686259,E03F5,Placeholder
5.707537,4.510011,D01F6,Placeholder
3.9385867,4.506064,A61L17,Placeholder
11.953493,4.4153385,B62D11,Placeholder
10.795466,1.0992969,F15B15,Placeholder
11.878291,8.863769,G11C29,Placeholder
7.1411667,0.5060558,A24F1,Placeholder
8.296122,3.2180345,B65B3,Placeholder
7.7106647,1.4404529,B01F3,Placeholder
12.435134,2.0667775,B60C15,Placeholder
9.986745,7.152631,G16H50,Placeholder
3.6288652,5.9853697,C05D9,Placeholder
11.516538,8.443848,H04B1,Placeholder
8.009131,0.52657294,F24F6,Placeholder
11.950663,8.903386,G11C11,Placeholder
10.09481,5.337657,A63B60,Placeholder
10.654014,4.2492604,A62B35,Placeholder
3.7629948,3.5676508,C09D167,Placeholder
4.941758,2.4698973,B82Y40,Placeholder
11.383862,3.2962956,F16C29,Placeholder
10.241815,7.2012215,G09F21,Placeholder
6.707217,4.4013495,H01B11,Placeholder
10.981677,4.036092,B66D1,Placeholder
9.361938,1.142446,F17C13,Placeholder
11.36063,2.452476,F03D15,Placeholder
11.801033,2.8047333,F16H57,Placeholder
10.1227045,4.1518397,A47B57,Placeholder
9.674796,5.9712462,G01F23,Placeholder
3.361314,3.3720956,C08F293,Placeholder
8.339862,-0.7957318,F25C1,Placeholder
8.184844,1.5739793,A62C31,Placeholder
10.795681,0.41623387,G05D16,Placeholder
9.592578,0.9934821,E01H1,Placeholder
5.5246882,3.5737212,B29L7,Placeholder
13.790224,5.834723,H02K9,Placeholder
9.732877,1.9194854,F16L23,Placeholder
11.720729,4.1460786,B62K21,Placeholder
8.880939,2.7709825,B24B19,Placeholder
12.074451,2.9983735,F16D43,Placeholder
10.406023,8.002759,H03M7,Placeholder
9.58391,0.7254988,F01D17,Placeholder
10.2331,8.331062,G10L19,Placeholder
10.314593,2.2238338,E21B23,Placeholder
12.626259,6.146991,H01R9,Placeholder
11.874405,8.429404,H03K5,Placeholder
8.336616,1.0821049,B04B1,Placeholder
5.772013,2.2085168,C22F1,Placeholder
3.2968218,5.451461,A23C19,Placeholder
12.161354,8.099585,H03K17,Placeholder
5.8190684,2.6167052,C23C8,Placeholder
5.0808835,0.34402972,C10G29,Placeholder
9.69103,5.2791553,A45C11,Placeholder
12.574772,3.51605,B60L7,Placeholder
13.041588,4.1723537,E05C17,Placeholder
5.6394587,3.5560255,B29C61,Placeholder
7.1182513,3.3885016,B29C73,Placeholder
7.561598,6.0934443,G01N31,Placeholder
7.598947,1.5650347,B03C3,Placeholder
7.4399962,-0.7743631,F28F13,Placeholder
5.414943,3.7315252,B32B25,Placeholder
6.679384,3.0765052,B33Y80,Placeholder
6.1318307,4.3828216,B29B15,Placeholder
6.753098,2.6638587,B23P6,Placeholder
9.82786,6.2166085,B60R11,Placeholder
3.23379,3.5385768,C08L65,Placeholder
9.916997,7.2091084,G16H15,Placeholder
10.842943,0.5956854,F15B13,Placeholder
10.762551,7.9415817,G06F12,Placeholder
7.1524487,4.415639,B41F31,Placeholder
10.541032,7.149017,G06Q10,Placeholder
7.518729,4.6888514,B65H75,Placeholder
10.379652,5.849882,B60C23,Placeholder
7.621364,5.814007,G01N37,Placeholder
5.189982,2.208166,B22F9,Placeholder
10.236407,7.8808966,G11B27,Placeholder
3.3738055,3.395692,C08G75,Placeholder
5.231733,0.2063001,C10G9,Placeholder
10.651215,7.9661617,H04M3,Placeholder
8.310027,6.221739,G01N17,Placeholder
3.018871,4.8081107,C11B3,Placeholder
8.390879,2.838411,A47K5,Placeholder
8.905813,0.28999412,F01N1,Placeholder
9.927076,-0.1641193,F02D43,Placeholder
11.187393,2.523326,B63H5,Placeholder
1.1068985,4.796004,C07D277,Placeholder
6.7127748,3.2495368,B28B11,Placeholder
4.7196627,1.9685128,C01G33,Placeholder
10.730124,0.27187333,F16K27,Placeholder
9.419206,2.5905821,E21C35,Placeholder
11.796869,6.0540996,B61L23,Placeholder
10.694962,7.784964,G06F11,Placeholder
12.010615,3.134651,B62M11,Placeholder
8.60747,5.9548564,A61B50,Placeholder
8.129823,4.103295,A24C5,Placeholder
2.619023,1.4464954,C10M171,Placeholder
8.044782,7.0237465,H01L27,Placeholder
4.695241,1.5543157,C25B13,Placeholder
9.053383,4.9994283,A41D13,Placeholder
2.7803879,5.152757,A61Q11,Placeholder
6.4836893,2.851657,B33Y30,Placeholder
8.158845,4.355593,B65B41,Placeholder
9.696,6.7093096,G01N24,Placeholder
5.1696205,3.3371108,B29B17,Placeholder
12.859939,1.071752,A43B23,Placeholder
4.810672,2.1031706,C01F17,Placeholder
10.445446,7.3277626,G06Q30,Placeholder
5.8443356,3.209585,C03B17,Placeholder
7.5559955,8.80205,F21S10,Placeholder
6.6024575,2.0662992,B22D41,Placeholder
10.116266,6.1440983,G01C19,Placeholder
1.6132039,4.2948384,C07D317,Placeholder
5.0465074,0.49129972,C07C6,Placeholder
11.499422,5.5137057,B66B1,Placeholder
13.192422,4.200763,E05C19,Placeholder
3.7114217,5.4951386,C12C13,Placeholder
12.714933,7.3565526,H02H7,Placeholder
12.923316,4.1953707,E05B65,Placeholder
5.3148704,4.4262476,B41M7,Placeholder
8.964316,4.2559595,B65G15,Placeholder
11.703209,2.2468498,F16C9,Placeholder
8.392505,3.4924097,A47G19,Placeholder
11.622982,2.9552634,F16C1,Placeholder
8.528739,5.7183213,A61M39,Placeholder
8.435563,3.4661787,B65D83,Placeholder
7.5653625,0.34635165,F24B1,Placeholder
6.628412,1.0497397,B01J19,Placeholder
9.166032,7.6255493,H04N5,Placeholder
8.246443,3.2555528,B05C17,Placeholder
8.406334,3.319047,B65D47,Placeholder
4.892026,0.81561995,B01J27,Placeholder
7.059015,4.861674,B65H49,Placeholder
12.855958,8.764643,H01P7,Placeholder
13.684995,5.9164433,H02K26,Placeholder
11.256834,8.809717,H04B17,Placeholder
3.0184422,5.2892456,C07H3,Placeholder
8.338482,7.8670034,G03B21,Placeholder
11.835488,2.9568403,F16H9,Placeholder
10.529382,4.6204042,B60R7,Placeholder
12.224442,7.476512,H02J13,Placeholder
7.7648516,7.51994,G21K4,Placeholder
9.484679,0.6949983,F01D25,Placeholder
7.5242863,2.972485,B21D22,Placeholder
9.136735,4.8709526,A01K13,Placeholder
5.5340524,2.74348,C23C14,Placeholder
5.862637,4.587574,D01F8,Placeholder
8.412841,1.0548999,B04B5,Placeholder
7.8766336,3.1758127,F17C1,Placeholder
7.6379404,8.676736,G02B19,Placeholder
10.116661,6.779997,G08B6,Placeholder
3.3772533,6.596391,A01N57,Placeholder
7.9639373,7.03519,H01L25,Placeholder
10.372673,3.973436,F16L3,Placeholder
3.0696497,2.875352,C08F236,Placeholder
1.5537322,5.327357,A61P21,Placeholder
7.4321322,0.989894,F26B3,Placeholder
12.401816,3.2282846,B60T1,Placeholder
3.1880367,5.3379245,A23L29,Placeholder
10.737149,0.28239748,F16K15,Placeholder
2.3064814,5.2224636,C12P17,Placeholder
0.99946684,4.7865906,C07D241,Placeholder
6.650832,5.054628,D01H4,Placeholder
9.910615,8.191915,G10K15,Placeholder
3.5960772,3.2102437,C08L27,Placeholder
9.955531,7.0173306,G16H40,Placeholder
4.3859487,3.442294,C08J11,Placeholder
7.9686265,6.7447023,B82Y10,Placeholder
6.9750676,2.5918124,B21B1,Placeholder
11.111607,4.4661674,B66C1,Placeholder
7.088351,3.870146,B05C13,Placeholder
8.876803,4.270684,B65G59,Placeholder
1.9180329,3.8888717,C07C51,Placeholder
6.4527,2.8343518,B33Y10,Placeholder
10.773593,4.7605033,B64F5,Placeholder
5.536329,1.3647562,B01J20,Placeholder
10.284479,7.908708,G11B20,Placeholder
10.745585,3.33462,F41B11,Placeholder
10.518126,7.1070642,G07F9,Placeholder
8.930705,4.537248,B65G13,Placeholder
7.7239394,7.228777,G01N23,Placeholder
10.040786,4.34863,F25D25,Placeholder
10.2907,0.23712057,F02M51,Placeholder
3.1558297,2.6667,C08L15,Placeholder
9.011723,3.1321988,B26D7,Placeholder
7.148566,1.5823612,B01D25,Placeholder
9.359357,5.849232,A01K61,Placeholder
7.201002,0.6652474,A61M15,Placeholder
3.2805533,5.353801,C12C5,Placeholder
5.158219,2.2519376,C01F5,Placeholder
7.621643,8.746965,B60Q3,Placeholder
8.563984,6.8644137,G01Q60,Placeholder
2.2897491,4.311298,C09K11,Placeholder
11.928536,3.04121,B60K7,Placeholder
9.504222,6.7198043,G01B17,Placeholder
4.9818096,0.5661692,C07C15,Placeholder
1.8424513,5.8192797,C07K16,Placeholder
11.987279,2.9372525,F16D23,Placeholder
11.945714,8.931939,G11C16,Placeholder
8.288777,-0.7107719,F25D17,Placeholder
5.360563,1.2995988,C22B7,Placeholder
6.0058465,4.7159443,D02G3,Placeholder
13.655515,7.482683,H02P27,Placeholder
8.133974,2.0736916,B08B9,Placeholder
1.9182593,5.672197,A61K35,Placeholder
10.893982,5.5968885,B25J9,Placeholder
10.455905,7.0828824,G07D9,Placeholder
10.914733,4.303045,B62D33,Placeholder
5.4965167,2.522307,C30B29,Placeholder
3.2881033,3.2427187,C08F255,Placeholder
6.0310807,1.1015522,C02F9,Placeholder
1.3600523,4.708998,C07C317,Placeholder
6.476567,3.893784,B29B11,Placeholder
4.646404,6.1145954,A01G7,Placeholder
11.094668,2.232847,F03D1,Placeholder
10.283922,7.202383,A61G12,Placeholder
1.611504,4.424326,C07D263,Placeholder
8.388565,2.8837678,G01F11,Placeholder
10.989424,7.20061,G07C9,Placeholder
7.9264226,2.1147864,B24C7,Placeholder
9.202139,4.9381313,F41H5,Placeholder
9.822637,0.21085398,F02B23,Placeholder
7.3567743,1.8141781,B07B1,Placeholder
10.6588335,7.989825,H04M7,Placeholder
5.988287,4.5064044,D01D10,Placeholder
11.757509,2.8319101,F16D11,Placeholder
7.9816146,2.5840614,B30B9,Placeholder
6.028365,2.3189178,B21C23,Placeholder
1.3911442,4.6977983,C07D207,Placeholder
12.065557,2.9570618,F16D7,Placeholder
7.344166,6.9968824,H01J1,Placeholder
4.470022,3.7923927,C08L97,Placeholder
13.347006,7.465151,H02P101,Placeholder
6.192659,1.224014,B01D61,Placeholder
3.3478847,6.4340763,A01N63,Placeholder
7.1474977,-0.28730747,G01J5,Placeholder
8.267134,-0.37313786,F24F11,Placeholder
1.8269356,5.680675,A61K48,Placeholder
4.716224,4.461466,D06P1,Placeholder
6.754445,3.471056,B29C43,Placeholder
10.738052,0.23177887,F16K47,Placeholder
7.5552936,3.0287213,B21J13,Placeholder
7.743875,-0.8381546,F01N5,Placeholder
11.050077,7.0303397,G08B29,Placeholder
2.10474,6.174494,C12Q1,Placeholder
10.985995,0.6575397,F15B20,Placeholder
1.5992618,4.395323,C07C271,Placeholder
10.802638,0.29633683,F16K17,Placeholder
11.44047,6.1979485,B60W50,Placeholder
11.864343,4.28818,B62H5,Placeholder
11.603326,3.832661,B60G9,Placeholder
10.722755,0.36390278,F16K99,Placeholder
13.666779,7.47374,H02P23,Placeholder
5.4332747,2.251358,B22F1,Placeholder
7.876641,4.63704,B65H9,Placeholder
3.319228,3.576716,C08G77,Placeholder
6.20654,3.6825643,B29L9,Placeholder
10.983996,4.819902,B64D9,Placeholder
1.8175218,5.7931986,A61K39,Placeholder
9.91166,0.32289422,F02F3,Placeholder
2.9845884,4.828693,C08B37,Placeholder
9.7872925,0.9017656,F04D17,Placeholder
10.294645,2.176405,E21B43,Placeholder
1.7749981,5.2994776,A61P39,Placeholder
11.150744,6.6348386,G07C5,Placeholder
10.693148,0.3859705,F16K31,Placeholder
9.059092,3.1990612,B26D1,Placeholder
8.08963,5.6734285,A61C7,Placeholder
3.298297,5.3457117,A23J1,Placeholder
10.650866,7.70489,G06F9,Placeholder
10.274414,2.8867671,F16B33,Placeholder
6.093543,1.4100983,B01D69,Placeholder
6.1810145,0.65114266,B01J8,Placeholder
5.2924294,3.8089018,A41D19,Placeholder
10.458171,4.1091337,B64C1,Placeholder
10.913799,7.0460176,G08B13,Placeholder
5.128457,2.6830244,C25D7,Placeholder
10.130428,6.8158984,H04M19,Placeholder
12.866372,1.0608952,A43B17,Placeholder
5.5646663,4.055235,D01F9,Placeholder
5.715945,2.2173796,C22C33,Placeholder
13.064485,4.2421665,E05B83,Placeholder
2.3196983,1.1940218,C10M129,Placeholder
11.184234,2.6425164,F16C3,Placeholder
12.10695,2.8883634,F16D13,Placeholder
8.796349,-0.19101402,F02B29,Placeholder
5.9238467,2.1829424,C22C18,Placeholder
9.422724,6.0025864,G01M3,Placeholder
9.964841,4.1938643,B60J10,Placeholder
6.905276,3.85744,B05C9,Placeholder
2.370269,1.4333347,C10M105,Placeholder
10.962918,5.4683194,A63G7,Placeholder
10.485676,7.6139693,G06F17,Placeholder
8.3456545,4.297826,B65B63,Placeholder
4.4349804,3.5418127,C09D1,Placeholder
5.7487884,0.3974675,C10K1,Placeholder
10.671941,7.249686,G07G1,Placeholder
10.281723,7.402517,G01W1,Placeholder
1.687495,4.177349,C07C233,Placeholder
8.282766,4.137058,B65B7,Placeholder
5.7102833,2.261872,C22C1,Placeholder
7.2576604,2.9255471,B21D1,Placeholder
7.38321,4.1946497,B65H35,Placeholder
9.437097,7.461984,G09G5,Placeholder
6.275377,3.97446,B32B5,Placeholder
12.393321,4.2066274,E05D15,Placeholder
3.2486315,5.4598756,A23C11,Placeholder
1.8181108,3.6637905,C07C31,Placeholder
11.600877,4.0302672,B62J11,Placeholder
5.5293803,3.242482,C09G1,Placeholder
1.5777644,4.2501082,C07C323,Placeholder
9.325741,2.692244,B23Q15,Placeholder
9.124891,4.4907985,B65G35,Placeholder
8.105264,1.8025725,B08B15,Placeholder
1.9551133,4.027464,C07C13,Placeholder
7.3446136,6.8989935,H01J49,Placeholder
9.525282,7.045859,B60K37,Placeholder
11.462988,4.3561897,B60B33,Placeholder
8.009275,-0.7001859,F25B21,Placeholder
13.688894,6.1165886,H02K15,Placeholder
8.382554,0.26064485,F23M5,Placeholder
13.206792,4.1976867,E05B15,Placeholder
1.7435076,3.9188268,C07B61,Placeholder
7.439311,4.4435954,B41F15,Placeholder
12.372454,3.6643035,B60K26,Placeholder
4.752533,1.9409643,C01G53,Placeholder
1.6136019,5.458199,A61K49,Placeholder
9.992866,6.18068,G01M5,Placeholder
12.718834,7.2671776,H02H5,Placeholder
8.401558,1.0633425,B04B11,Placeholder
1.6338608,5.537344,A61P37,Placeholder
2.6125724,5.648925,C12R1,Placeholder
9.239,6.047898,A61H39,Placeholder
12.6499195,6.1416326,H01R24,Placeholder
7.185009,6.3158145,H01F6,Placeholder
6.7843566,2.943471,F01L3,Placeholder
11.976535,8.359987,H03B5,Placeholder
12.059072,2.983556,F16H48,Placeholder
11.694428,6.0410795,B61L1,Placeholder
10.806219,0.777875,F15B1,Placeholder
2.6511593,5.4074855,C12P19,Placeholder
9.664832,7.5551605,G06T15,Placeholder
8.423082,3.8532214,B65D75,Placeholder
8.4697,1.7472813,A01G25,Placeholder
3.361096,6.5839353,A01P3,Placeholder
8.5506935,4.434757,B65B35,Placeholder
3.2359278,2.5099266,C08L7,Placeholder
9.127381,2.8603091,B23D59,Placeholder
9.292655,6.568604,B06B1,Placeholder
9.519874,3.5754774,A01G17,Placeholder
12.2153845,3.106688,B60K23,Placeholder
5.0094004,4.440335,B41M5,Placeholder
3.4396262,6.410547,A01N59,Placeholder
12.370963,3.0183876,F16D25,Placeholder
8.54767,3.9180832,B65D5,Placeholder
12.32855,8.311748,H03H7,Placeholder
1.8836302,3.9950204,C07C69,Placeholder
3.3465614,5.3908634,A23J3,Placeholder
7.753974,-0.83707464,F24D10,Placeholder
0.95408446,4.8466134,C07D498,Placeholder
2.0091298,3.410632,C07C17,Placeholder
11.182858,2.1757298,F03D17,Placeholder
9.582122,7.6730704,H04N17,Placeholder
9.140406,7.6808996,G03B37,Placeholder
7.390786,-0.8112828,F28F19,Placeholder
2.0812838,4.247513,C07F5,Placeholder
1.7529436,5.2679615,A61K9,Placeholder
10.76021,6.2263136,F42D1,Placeholder
8.639253,8.026903,G02B15,Placeholder
8.7051325,2.1937537,B67D7,Placeholder
9.89627,7.7237186,G06T9,Placeholder
6.100145,2.1256673,C21D9,Placeholder
7.4963765,8.960039,F21L4,Placeholder
10.316559,3.5452535,B25F1,Placeholder
11.255571,2.2581668,B64D35,Placeholder
2.2936425,1.1843642,C10M145,Placeholder
1.8900526,4.036413,C11B9,Placeholder
8.053758,6.710461,B81B7,Placeholder
8.169424,4.220574,B31B50,Placeholder
11.811199,5.5184455,B62D101,Placeholder
8.298491,1.9802964,B60S1,Placeholder
1.5147151,5.1824102,A61P23,Placeholder
1.7928323,3.8687146,C07C45,Placeholder
8.904394,5.077861,A41C3,Placeholder
5.9066663,4.5834317,D02G1,Placeholder
7.5165625,8.819748,F21Y101,Placeholder
11.3985195,4.2614393,B61B13,Placeholder
9.009847,0.9157536,B64D37,Placeholder
12.250382,4.922144,A01D75,Placeholder
9.196219,2.6523156,B23B29,Placeholder
5.754496,3.1968389,C03C21,Placeholder
11.593521,3.7403924,B60G7,Placeholder
9.87974,4.6736684,A45F5,Placeholder
7.3718495,7.0735393,H01J35,Placeholder
8.62292,7.4987392,G02C7,Placeholder
11.1552305,4.328523,B60R9,Placeholder
9.548949,5.969312,G01F15,Placeholder
10.460348,1.0253186,F04D15,Placeholder
8.637981,7.874003,G02B17,Placeholder
7.60013,8.758643,F21V13,Placeholder
10.300415,2.2557077,E21B41,Placeholder
8.368366,4.288416,B65B59,Placeholder
13.33221,6.9407134,H01F37,Placeholder
5.695465,2.2021682,C22C45,Placeholder
10.756155,0.23934951,F16K1,Placeholder
12.980123,8.923086,H01Q13,Placeholder
9.017318,7.723967,G03B9,Placeholder
6.0949383,2.1252477,C21D1,Placeholder
10.422144,2.8896747,F16C7,Placeholder
8.140082,5.3728323,A46B17,Placeholder
8.77722,2.5833118,B23F21,Placeholder
7.5571837,8.56776,F21S2,Placeholder
8.071237,1.7057899,B05B7,Placeholder
9.211732,2.8992417,B28D1,Placeholder
8.275622,-0.46873832,F24F140,Placeholder
7.589162,7.166029,G21K1,Placeholder
9.16386,3.0849805,B23D45,Placeholder
10.674885,7.8943934,G06F7,Placeholder
10.899274,6.992666,G08B21,Placeholder
5.5513067,1.4645576,B01J39,Placeholder
8.874875,1.3576158,A62C37,Placeholder
9.027398,7.929158,H04Q11,Placeholder
10.335441,4.795313,A47C31,Placeholder
2.927805,1.5536747,C09K5,Placeholder
4.578659,1.7761618,H01M10,Placeholder
10.35312,1.1063821,F01C21,Placeholder
8.556531,-0.28256437,B61C17,Placeholder
1.9518828,5.7962513,C07K17,Placeholder
5.475731,1.0178645,C01B17,Placeholder
6.855538,3.1760335,B29B7,Placeholder
6.711168,3.772814,F16G5,Placeholder
5.6365056,3.7492087,B32B23,Placeholder
13.7023735,5.82058,F16D27,Placeholder
12.412278,7.18891,B60L3,Placeholder
3.428129,5.2857027,A23L19,Placeholder
13.002212,8.960723,H01Q19,Placeholder
12.5782175,4.150489,E05D3,Placeholder
1.2385643,4.681556,C07D235,Placeholder
12.226675,7.1303215,H02S50,Placeholder
8.383241,5.0466666,A61J7,Placeholder
10.401458,6.419539,G01D3,Placeholder
5.147056,0.45963058,C07C5,Placeholder
8.510875,5.925508,A61M29,Placeholder
12.537737,6.045452,H01H23,Placeholder
10.680614,0.8282347,F04B9,Placeholder
7.088853,-0.36331487,G01K1,Placeholder
6.7461114,2.9178743,B22C7,Placeholder
9.266636,4.1738706,B65F1,Placeholder
5.6886954,1.2287701,C04B18,Placeholder
8.105344,3.7704391,A45D34,Placeholder
8.377071,4.303137,B65B67,Placeholder
9.826404,3.9887056,E04F13,Placeholder
7.9589324,6.5993953,H05K3,Placeholder
7.8180766,3.0156004,B21D28,Placeholder
6.733922,1.496966,F27B1,Placeholder
11.6026,7.859749,H04B13,Placeholder
9.697828,7.659226,G06T11,Placeholder
12.555775,6.407129,H02B13,Placeholder
12.17506,5.8551674,H01H35,Placeholder
8.320109,2.7488933,G07F13,Placeholder
4.494658,3.9147267,C08B15,Placeholder
