x,y,code,name,name_full
3.7456095,-3.311103,A61P27,"Drugs for disorders of the senses [7,2006.01]","Drugs for disorders of the senses [7,2006.01]"
5.0551577,0.49723116,H01G2,ELECTROLYTIC APPARATUS,ELECTROLYTIC APPARATUS
15.297011,4.8984413,H04W72,"Local resource management [2009.01,2023.01]","Local resource management [2009.01,2023.01]"
10.335606,4.5743804,B66F7,"Lifting frames, e.g. for lifting vehicles; Plat...","Lifting frames, e.g. for lifting vehicles; Platform lifts  (for lift-truck platforms B66F"
4.0675645,3.1114094,D06M15,"Treating fibres, threads, yarns, fabrics or fib...","Treating fibres, threads, yarns, fabrics or fibrous goods made from such materials with macromolecular compounds; Such treatment combined with mechanical treatment  (D06M"
14.612369,6.895706,G11C7,"Arrangements for writing information into, or r...","Arrangements for writing information into, or reading information out from, a digital store  (G11C"
11.535714,8.246283,H01F1,,
10.428285,7.2187552,F16D55,Brakes with substantially-radial braking surfac...,"Brakes with substantially-radial braking surfaces pressed together in axial direction, e.g. disc brakes[1,2006.01]"
10.402949,7.187202,F16D41,Freewheels or freewheel clutches  (cycle brakes...,Freewheels or freewheel clutches  (cycle brakes controlled by back-pedalling B62L
14.60448,12.1475525,F21Y105,"Planar light sources[7,2006.01,2016.01]","Planar light sources[7,2006.01,2016.01]"
9.624587,5.391346,B62D27,"Connections between superstructure sub-units[1,...","Connections between superstructure sub-units[1,2006.01]"
6.546203,2.2755196,B23K11,Resistance welding; Severing by resistance heat...,"Resistance welding; Severing by resistance heating[1,2006.01]"
6.248633,-3.7332187,A01N47,"Biocides, pest repellants or attractants, or pl...","Biocides, pest repellants or attractants, or plant growth regulators containing organic compounds containing a carbon atom not being member of a ring and having no bond to a carbon or hydrogen atom, e.g. derivatives of carbonic acid  (carbon tetrahalides A01N"
10.190463,6.0165887,B62K25,Axle suspensions (for vehicles in general B60G)...,"Axle suspensions (for vehicles in general B60G)[1,2006.01]"
10.023065,2.7861087,B65G17,"Conveyors having an endless traction element, e...","Conveyors having an endless traction element, e.g. a chain, transmitting movement to a continuous or substantially-continuous load-carrying surface or to a series of individual load-carriers; Endless-chain conveyors in which the chains form the load-carryingsurface[1,2006.01]"
3.4788537,1.7048686,C09D133,Coating compositions based on homopolymers or c...,"Coating compositions based on homopolymers or copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and at least one being terminated by only one carboxyl radical, or of salts, anhydrides, esters, amides, imides, or nitriles thereof; Coating compositions based on derivatives of such polymers[5,2006.01]"
13.603142,8.703476,H02P3,Arrangements for stopping or slowing electric m...,"Arrangements for stopping or slowing electric motors, generators, or dynamo-electric converters  (stopping of synchronous motors with electronic commutators H02P"
4.686208,-3.8096175,G16B25,ICT specially adapted for hybridisation; ICT sp...,ICT specially adapted for hybridisation; ICT specially adapted for gene or protein expression[2019.01]
12.656698,3.4797516,G01C15,Surveying instruments or accessories not provid...,Surveying instruments or accessories not provided for in groups G01C
12.732298,2.7805743,G02B21,"Microscopes[1,7,2006.01]","Microscopes[1,7,2006.01]"
1.974493,2.2804968,C08L9,Compositions of homopolymers or copolymers of c...,"Compositions of homopolymers or copolymers of conjugated diene hydrocarbons [2,2006.01]"
6.080944,5.190342,H05K1,MANUFACTURE OF ELECTRONIC ASSEMBLAGES,MANUFACTURE OF ELECTRONIC ASSEMBLAGES
12.702787,2.955369,G01B9,Measuring instruments characterised by the use ...,"Measuring instruments characterised by the use of optical techniques[1,2,2006.01]Note(s)    [2023.01]  When classifying in this group, optical arrangements for measuring specific parameters can be further classified in group G01B"
12.666073,6.1302896,H04R19,"Electrostatic transducers [1,2006.01]","Electrostatic transducers [1,2006.01]"
12.202804,5.4993014,G01D21,Measuring or testing not otherwise provided for...,"Measuring or testing not otherwise provided for[1,2006.01]"
7.8537745,5.086583,H02G9,Installations of electric cables or lines in or...,"Installations of electric cables or lines in or on the ground or water[1,2006.01]"
8.301871,1.6627451,E03F5,"Sewerage structures[1,2006.01]","Sewerage structures[1,2006.01]"
10.610558,3.6808386,A01B61,"Devices for, or parts of, agricultural machines...","Devices for, or parts of, agricultural machines or implements for preventing overstrain  (preventing overstrain in vehicle connections, in general B60D; preventing overstrain in couplings per se F16D)[1,3,2006.01]"
4.277092,3.4807293,D01F6,Monocomponent man-made filaments or the like of...,"Monocomponent man-made filaments or the like of synthetic polymers; Manufacture thereof [2,2006.01]Note(s)    [2006.01]  In this group, the percentage for determining the major constituent is expressed in mole percent."
14.616643,6.859576,G11C29,Checking stores for correct operation; Testing ...,"Checking stores for correct operation; Testing stores during standby or offline operation [1,2006.01]"
9.216125,8.22955,F15B15,Fluid-actuated devices for displacing a member ...,"Fluid-actuated devices for displacing a member fromone position to another; Gearing associated therewith[1,2006.01]"
9.328456,-0.3420258,A24F1,"Tobacco pipes[1,2006.01]","Tobacco pipes[1,2006.01]"
9.077476,1.6525356,B65B3,"Packaging plastic material, semiliquids, liquid...","Packaging plastic material, semiliquids, liquids or mixed solids and liquids, in individual containers or receptacles, e.g. bags, sacks, boxes, cartons, cans or jars[1,2006.01]"
12.391571,0.20165628,B60C15,"Tyre beads, e.g. ply turn-up or overlap [1,2006...","Tyre beads, e.g. ply turn-up or overlap [1,2006.01]"
12.687104,3.8823028,G16H50,"ICT specially adapted for medical diagnosis, me...","ICT specially adapted for medical diagnosis, medical simulation or medical data mining; ICT specially adapted for detecting, monitoring or modelling epidemics or pandemics [2018.01]"
5.9518385,-3.1353707,C05D9,"Other inorganic fertilisers [1,2006.01]","Other inorganic fertilisers [1,2006.01]"
14.659642,5.1331043,H04B1,,
6.901921,7.110054,F24F6,"Air-humidification[3,2006.01]","Air-humidification[3,2006.01]"
14.617523,6.901655,G11C11,Digital stores characterised by the use of part...,Digital stores characterised by the use of particular electric or magnetic storage elements; Storage elements therefor (G11C
10.957093,4.5188556,A63B60,"Details or accessories of golf clubs, bats, rac...","Details or accessories of golf clubs, bats, rackets or the like[2015.01]"
9.506863,4.5756006,A62B35,Safety belts or body harnesses; Similar equipme...,"Safety belts or body harnesses; Similar equipment for limiting displacement of the human body, especially in case of sudden changes of motion  (buckles A44B"
3.3899763,1.6602777,C09D167,Coating compositions based on polyesters obtain...,Coating compositions based on polyesters obtained by reactions forming a carboxylic ester link in the main chain (based on polyester-amides C09D
4.689444,1.1883471,B82Y40,Manufacture or treatment of nanostructures[2011...,Manufacture or treatment of nanostructures[2011.01]
9.850859,7.062274,F16C29,Bearings for parts moving only linearly  (F16C,Bearings for parts moving only linearly  (F16C
11.917687,3.9475365,G09F21,Mobile visual advertising  (combined visual and...,Mobile visual advertising  (combined visual and audible advertising G09F
7.0825133,5.309083,H01B11,"Communication cables or conductors [1,2006.01]","Communication cables or conductors [1,2006.01]"
9.73655,4.8464384,B66D1,"Rope, cable, or chain winding mechanisms; Capst...","Rope, cable, or chain winding mechanisms; Capstans(portable or mobile lifting or hauling appliances B66D"
7.7324944,6.725964,F17C13,Details of vessels or of the filling or dischar...,"Details of vessels or of the filling or discharging of vessels[1,2006.01]"
9.720672,7.1323905,F03D15,Transmission of mechanical power [2016.01],Transmission of mechanical power [2016.01]
10.038305,7.0746527,F16H57,General details of gearing  (of screw-and-nut g...,General details of gearing  (of screw-and-nut gearing F16H
9.078679,4.3421855,A47B57,"Cabinets, racks or shelf units, characterised b...","Cabinets, racks or shelf units, characterised by features for adjusting shelves or partitions  (details of cabinets, racks or shelf units in general A47B"
11.789814,5.8766904,G01F23,Indicating or measuring liquid level or level o...,"Indicating or measuring liquid level or level of fluent solid material, e.g. indicating in terms of volume or indicating by means of an alarm [1,2006.01,2022.01]"
2.4704993,1.8773183,C08F293,Macromolecular compounds obtained by polymerisa...,Macromolecular compounds obtained by polymerisation on to a macromolecule having groupscapable of inducing the formation of new polymer chains bound exclusively at one or both ends of the starting macromolecule  (on to polymers modified by introduction of unsaturated end groups C08F
6.3837833,7.238806,F25C1,Producing ice (F25C,Producing ice (F25C
6.9542603,4.827134,A62C31,Delivery of fire-extinguishing material  (pumps...,"Delivery of fire-extinguishing material  (pumps F04; hoses F16L)[1,2006.01]"
9.00018,8.820611,G05D16,"Control of fluid pressure [1,2006.01]","Control of fluid pressure [1,2006.01]"
8.5556555,1.0602511,E01H1,MAKING OR MAINTAINING SURFACES OF SNOW OR ICE; ...,MAKING OR MAINTAINING SURFACES OF SNOW OR ICE; IMPROVING GRIPPING POWER
4.774624,2.819396,B29L7,"Flat articles, e.g. films or sheets  (B29L","Flat articles, e.g. films or sheets  (B29L"
10.706425,8.282435,H02K9,Arrangements for cooling or ventilating  (chann...,Arrangements for cooling or ventilating  (channels or ducts in parts of the magnetic circuit H02K
7.365006,4.3793497,F16L23,Flanged joints (F16L,Flanged joints (F16L
10.246425,5.662515,B62K21,Steering devices (steering devices specially ad...,Steering devices (steering devices specially adapted for one particular kind of cycle specified in groups B62K
10.368776,7.22158,F16D43,Internally controlled automatic clutches  (free...,"Internally controlled automatic clutches  (freewheels, freewheel clutches F16D"
13.588054,4.2601957,H03M7,Conversion of a code where information is repre...,"Conversion of a code where information is represented by a given sequence or number of digits to a code where the same information is represented by a different sequence or number of digits[4,2006.01]Note(s)    [4]  In groups H03M"
15.153259,8.122922,B61L5,Local operating mechanisms for points or track-...,Local operating mechanisms for points or track-mounted scotch-blocks; Visible or audible signals; Local operating mechanisms for visible or audible signals (B61L
8.331785,7.1639175,F01D17,Regulating or controlling by varying flow  (for...,Regulating or controlling by varying flow  (for reversing F01D
14.066987,5.44597,G10L19,,
7.873461,4.850795,E21B23,"Apparatus for displacing, setting, locking, rel...","Apparatus for displacing, setting, locking, releasing or removing tools, packers or the like in boreholes or wells (setting of casings, screens, or liners E21B"
7.381482,5.556848,H01R9,Structural associations of a plurality of mutua...,"Structural associations of a plurality of mutually-insulated electrical connecting elements, e.g. terminalstrips or terminal blocks; Terminals or binding posts mounted upon a base or in a case; Bases therefor[1,3,2006.01]"
14.114421,6.7799726,H03K5,Manipulation of pulses not covered by one of th...,Manipulation of pulses not covered by one of the other main groups of this subclass  (circuits with regenerative action H03K
7.3817744,0.2489196,B04B1,Centrifuges with rotary bowls provided with sol...,"Centrifuges with rotary bowls provided with solid jackets for separating predominantly liquid mixtureswith or without solid particles [1,2006.01]"
5.723949,1.3783513,C22F1,Changing the physical structure of non-ferrous ...,"Changing the physical structure of non-ferrous metals or alloys by heat treatment or by hot or cold working[1,2006.01]"
5.342089,-2.5994859,A23C19,Cheese; Cheese preparations; Making thereof  (c...,Cheese; Cheese preparations; Making thereof  (cheese substitutes A23C
13.753409,7.026251,H03K17,"Electronic switching or gating, i.e. not by con...","Electronic switching or gating, i.e. not by contact-making and -breaking (gated amplifiers H03F"
5.3345575,1.733732,C23C8,Solid state diffusion of only non-metal element...,Solid state diffusion of only non-metal elements into metallic material surfaces  (diffusion of silicon C23C
9.638192,3.7381094,A45C11,Receptacles for purposes not provided for in gr...,Receptacles for purposes not provided for in groups A45C
11.293158,7.034838,B60L7,Electrodynamic brake systems for vehicles in ge...,"Electrodynamic brake systems for vehicles in general[1,4,2006.01]"
6.393782,3.2747638,B29C73,Repairing of articles made from plastics or sub...,"Repairing of articles made from plastics or substances in a plastic state, e.g. of articles shaped or produced by using techniques covered by this subclass or subclass B29D  (retreading tyres B29D"
7.64757,-0.17692088,G01N31,Investigating or analysing non-biological mater...,"Investigating or analysing non-biological materials by the use of the chemical methods specified in the subgroups; Apparatus specially adapted for such methods[1,4,2006.01]Note(s)The observation of the progress of the reactions coveredby groups G01N"
7.4814343,0.55275726,B03C3,Separating dispersed particles from gases or va...,"Separating dispersed particles from gases or vapour, e.g. air, by electrostatic effect [1,2006.01]"
5.4761066,7.357312,F28F13,"Arrangements for modifying heat transfer, e.g. ...","Arrangements for modifying heat transfer, e.g. increasing, decreasing (F28F"
4.6641483,2.7805843,B32B25,Layered products essentially comprising natural...,"Layered products essentially comprising natural or synthetic rubber[1,2006.01]"
5.973694,2.5017984,B33Y80,Products made by additive manufacturing [2015.01],Products made by additive manufacturing [2015.01]
5.1553082,3.3527431,B29B15,"Pretreatment of the material to be shaped, not ...","Pretreatment of the material to be shaped, not covered by groups B29B"
6.3487444,2.6782527,B23P6,Restoring or reconditioning objects  (straighte...,"Restoring or reconditioning objects  (straightening or restoring form of sheet metal, metal rods, metal tubes, metal profiles, or specific articles made therefrom B21D"
11.760752,3.9096992,B60R11,"Arrangements for holding or mounting articles, ...","Arrangements for holding or mounting articles, not otherwise provided for[1,2006.01]"
2.9716558,1.8222812,C08L65,Compositions of macromolecular compounds obtain...,Compositions of macromolecular compounds obtained by reactions forming a carbon-to-carbon link in the main chain (C08L
12.639497,3.8796859,G16H15,,
2.574206,1.8504627,C09D125,Coating compositions based on homopolymers or c...,"Coating compositions based on homopolymers or copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and at least one being terminated by an aromatic carbocyclic ring; Coating compositions based on derivatives of such polymers[5,2006.01]"
9.211208,8.595468,F15B13,Details of servomotor systems  (F15B,Details of servomotor systems  (F15B
13.802927,4.4248743,G06F12,"Accessing, addressing or allocating within memo...","Accessing, addressing or allocating within memory systems or architectures  (digital input from, or digital output to record carriers, e.g. to disk storage units, G06F"
13.12306,4.413772,G06Q10,"Administration; Management[2006.01,2012.01,2023...","Administration; Management[2006.01,2012.01,2023.01]"
4.7025003,-3.8567677,G16B50,ICT programming tools or database systems speci...,ICT programming tools or database systems specially adapted for bioinformatics [2019.01]
8.553476,4.445466,B65H75,"Storing webs, tapes, or filamentary material, e...","Storing webs, tapes, or filamentary material, e.g. on reels (fishing reels A01K"
11.610198,5.525363,B60C23,"Devices for measuring, signalling, controlling,...","Devices for measuring, signalling, controlling, or distributing tyre pressure or temperature, specially adapted for mounting on vehicles; Arrangement of tyre inflating devices on vehicles, e.g. of pumps or of tanks; Tyre cooling arrangements [1,3,2006.01]"
8.020399,0.1410441,G01N37,Details not covered by any other group of this ...,"Details not covered by any other group of this subclass[3,2006.01]10 IPC (2023.01), Section G"
5.3686957,1.2816389,B22F9,Making metallic powder or suspensions thereof; ...,"Making metallic powder or suspensions thereof; Apparatus or devices specially adapted therefor[1,2006.01]"
13.877923,3.8589034,G11B27,Editing; Indexing; Addressing; Timing or synchr...,"Editing; Indexing; Addressing; Timing or synchronising; Monitoring; Measuring tape travel[1,2,4,2006.01]"
3.1211948,1.8407347,C08G75,Macromolecular compounds obtained by reactions ...,"Macromolecular compounds obtained by reactions forming in the main chain of the macromolecule a linkage containing sulfur, with or without nitrogen, oxygen, or carbon[2,2006.01]"
7.8438516,0.5403682,B01F33,Other mixers; Mixing plants; Combinations of mi...,Other mixers; Mixing plants; Combinations of mixers[2022.01]
9.605966,4.732139,A45B25,Details of umbrellas (sticks for umbrellas A45B,Details of umbrellas (sticks for umbrellas A45B
7.5103827,0.94118583,B02C17,"Disintegrating by tumbling mills, i.e. mills ha...","Disintegrating by tumbling mills, i.e. mills having a container charged with the material to be disintegrated with or without special disintegrating members such as pebbles or balls  (high-speed drum mills B02C"
5.020114,-0.9442974,C10G9,"Thermal non-catalytic cracking, in the absence ...","Thermal non-catalytic cracking, in the absence of hydrogen, of hydrocarbon oils [1,2006.01]"
13.906441,4.7229085,H04M3,"Automatic or semi-automatic exchanges [1,2006.01]","Automatic or semi-automatic exchanges [1,2006.01]"
11.782186,5.7335496,G01N17,"take precedence)[1,2006.01]","take precedence)[1,2006.01]"
8.916902,1.8698921,A47K5,"Holders or dispensers for soap, toothpaste, or ...","Holders or dispensers for soap, toothpaste, or the like(lather making devices for shaving A45D"
7.7499137,7.8338876,F01N1,,
9.231809,6.3033724,B63H5,Arrangements on vessels of propulsion elements ...,"Arrangements on vessels of propulsion elements directly acting on water [1,2006.01]"
10.626572,3.6318738,A01B39,Other machines specially adapted for working so...,"Other machines specially adapted for working soil onwhich crops are growing [1,2006.01]"
2.8300889,-2.7087352,C07D277,"Heterocyclic compounds containing 1,3-thiazole ...","Heterocyclic compounds containing 1,3-thiazole or hydrogenated 1,3-thiazole rings [2,2006.01]"
10.097929,2.6926708,B65G23,Driving gear for endless conveyors; Belt- or ch...,"Driving gear for endless conveyors; Belt- or chain-tensioning arrangements [1,2006.01]"
5.973395,5.097307,H10N97,Electric solid-state thin-film or thick-film de...,"Electric solid-state thin-film or thick-film devices, not otherwise provided for[2023.01]"
6.09688,2.647697,B28B11,Apparatus or processes for treating or working ...,Apparatus or processes for treating or working the shaped articles (specially adapted for tubular articles B28B
4.836989,0.7942506,C01G33,"Compounds of niobium [1,2006.01]","Compounds of niobium [1,2006.01]"
8.844668,9.021887,F16K27,Construction of housings  (methods for welding ...,"Construction of housings  (methods for welding housings B23K); Use of materials therefor[1,2006.01]"
15.158301,8.129208,B61L23,"Control, warning or like safety means along the...","Control, warning or like safety means along the route or between vehicles or vehicle trains[1,4,2006.01]"
13.68839,4.467309,G06F11,Error detection; Error correction; Monitoring  ...,"Error detection; Error correction; Monitoring  (error detection, correction or monitoring in information storage based on relative movement between record carrier and transducer G11B"
10.40912,6.988267,B62M11,Transmissions characterised by use of interenga...,Transmissions characterised by use of interengaging toothed wheels or frictionally-engaging wheels  (with roller engaging the periphery of ground wheel B62M
11.410068,2.2692978,A61B50,"Containers, covers, furniture or holders specia...","Containers, covers, furniture or holders specially adapted for surgical or diagnostic appliances or instruments, e.g. sterile covers  (drapes specially adapted for instruments A61B"
9.425578,-0.33173355,A24C5,Making cigarettes; Making tipping materials for...,"Making cigarettes; Making tipping materials for, or attaching filters or mouthpieces to, cigars or cigarettes[1,3,2006.01,2020.01]"
-0.5503677,6.052951,C10M171,Lubricating compositions characterised by purel...,"Lubricating compositions characterised by purely physical criteria, e.g. containing as base-material, thickener or additive, ingredients which are characterised exclusively by their numerically specified physical properties, i.e. containing ingredients which are physically well defined but for which the chemical nature is either unspecified or only very vaguely indicated  (chemically defined ingredients C10M"
6.023942,5.0873585,H01L27,Devices consisting of a plurality of semiconduc...,Devices consisting of a plurality of semiconductor or other solid-state components formed in or on a common substrate (details thereof H01L
5.122705,0.12957832,C25B13,"Diaphragms; Spacing elements [4,2006.01]","Diaphragms; Spacing elements [4,2006.01]"
9.742699,3.3645117,A41D13,"Professional, industrial or sporting protective...","Professional, industrial or sporting protective garments, e.g. surgeons' gowns or garments protecting against blows or punches  (helmets A42B"
4.3652134,-2.6552005,A61Q11,"Preparations for care of the teeth, of the oral...","Preparations for care of the teeth, of the oral cavity or of dentures, e.g. dentifrices or toothpastes; Mouth rinses[2006.01]"
6.217995,2.3099744,B33Y30,Apparatus for additive manufacturing; Details t...,Apparatus for additive manufacturing; Details thereof or accessories therefor [2015.01]
9.835012,1.8723359,B65B41,Supplying or feeding container-forming sheets o...,"Supplying or feeding container-forming sheets or wrapping material[1,2006.01]"
12.547624,5.2129226,G01N24,"takes precedence)[1,2006.01]","takes precedence)[1,2006.01]"
12.539223,6.1270657,H10N30,Piezoelectric or electrostrictive devices  (int...,Piezoelectric or electrostrictive devices  (integrated devices or assemblies of multiple devices H10N
4.1186323,2.6283934,B29B17,Recovery of plastics or other constituents of w...,Recovery of plastics or other constituents of waste material containing plastics  (chemical recovery C08J
11.987641,-2.0267498,A43B23,Uppers; Boot legs; Stiffeners; Other single par...,"Uppers; Boot legs; Stiffeners; Other single parts of footwear[1,2006.01]"
4.8633084,0.88653547,C01F17,"Compounds of rare earth metals[1,2006.01,2020.0...","Compounds of rare earth metals[1,2006.01,2020.01]Note(s)    [2020.01]  1.In this group, the following expression is used with the meaning indicated:•""rare earth metals"" means elements from thegroup of the lanthanides as well as scandium or yttrium, taken alone or in combination.2.When classifying a compound in groups C01F"
4.6240425,3.5100455,D01D13,Complete machines for producing man-made thread...,"Complete machines for producing man-made threads[1,2006.01]"
13.234538,4.3147817,G06Q30,"Commerce[2006.01,2012.01,2023.01]","Commerce[2006.01,2012.01,2023.01]"
14.629506,12.062393,F21S10,Lighting devices or systems producing a varying...,"Lighting devices or systems producing a varying lighting effect[7,2006.01]"
6.4853363,2.031101,B22D41,"Casting melt-holding vessels, e.g. ladles, tund...","Casting melt-holding vessels, e.g. ladles, tundishes, cups or the like (B22D"
12.246197,5.7550364,G01C19,Gyroscopes; Turn-sensitive devices using vibrat...,"Gyroscopes; Turn-sensitive devices using vibrating masses; Turn-sensitive devices without moving masses; Measuring angular rate using gyroscopic effects[1,2006.01,2013.01]"
3.4703126,-1.9857657,C07D317,Heterocyclic compounds containing five-membered...,"Heterocyclic compounds containing five-membered rings having two oxygen atoms as the only ring hetero atoms[2,2006.01]"
11.0049925,4.823826,B66B1,Control systems of elevators in general  (safet...,Control systems of elevators in general  (safety devicesB66B
4.431348,-1.0757893,C07C6,Preparation of hydrocarbons from hydrocarbons c...,"Preparation of hydrocarbons from hydrocarbons containing a different number of carbon atoms by redistribution reactions [3,2006.01]"
15.234627,1.2831489,E05C19,Other devices specially designed for securing w...,Other devices specially designed for securing wings  (movable draft sealings additionally used for bolting E06B
13.119809,7.523663,H02H7,Emergency protective circuit arrangements speci...,"Emergency protective circuit arrangements specially adapted for specific types of electric machines or apparatus or for sectionalised protection of cable or line systems, and effecting automatic switching in theevent of an undesired change from normal working conditions (structural association of protective devices with specific machines or apparatus and their protection without automatic disconnection, see the relevant subclass for the machine or apparatus) [1,2006.01]"
15.296422,1.2274725,E05B65,"Locks for special use[1,2006.01]","Locks for special use[1,2006.01]"
4.389891,2.18281,B41M7,"After-treatment of printed works, e.g. heating,...","After-treatment of printed works, e.g. heating, irradiating[1,2006.01]"
10.06005,2.658615,B65G15,Conveyors having endless load-conveying surface...,"Conveyors having endless load-conveying surfaces, i.e. belts and like continuous members, to which tractive effort is transmitted by means other than endless driving elements of similar configuration  (having load-conveying surfaces formed by interconnected longitudinal links B65G"
8.926816,2.286711,A47G19,"Table service[1,2006.01]","Table service[1,2006.01]"
5.6268497,1.4916223,C22C32,Non-ferrous alloys containing at least 5% by we...,"Non-ferrous alloys containing at least 5% by weight but less than 50% by weight of oxides, carbides, borides, nitrides, silicides or other metal compounds, e.g. oxynitrides, sulfides, whether added as such or formed in situ[2,2006.01]Ferrous alloys, i.e. alloys based on iron    [2,    5]"
11.142155,2.1779282,A61M39,"Tubes, tube connectors, tube couplings, valves,...","Tubes, tube connectors, tube couplings, valves, accesssites or the like, specially adapted for medical use  (forrespiratory devices, e.g. tracheal tubes, A61M"
9.007909,2.1241832,B65D83,take precedence; hand implements or travelling ...,"take precedence; hand implements or travelling equipment A45C; cosmetic or toiletry equipment A45D; packages for surgical knives, scalpels or blades therefor A61B"
7.503758,1.7883732,F24B1,,
6.932003,0.4714871,B01J19,"Chemical, physical or physico-chemical processe...","Chemical, physical or physico-chemical processes in general; Their relevant apparatus [3,2006.01]"
13.091145,3.1223805,H04N5,Details of television systems  (scanning detail...,Details of television systems  (scanning details or combination thereof with generation of supply voltages H04N
9.086508,1.5851177,B05C17,"Hand tools or apparatus using hand-held tools, ...","Hand tools or apparatus using hand-held tools, for applying liquids or other fluent materials to, for spreading applied liquids or other fluent materials on, or for partially removing applied liquids or other fluent materials from, surfaces  (brushes A46B)[2,2006.01]"
9.00686,2.1397104,B65D47,"Closures with filling and discharging, or with ...","Closures with filling and discharging, or with discharging, devices (dispensers for liquid soap A47K"
4.4913964,-0.73105645,B01J27,Catalysts comprising the elements or compounds ...,"Catalysts comprising the elements or compounds of halogens, sulfur, selenium, tellurium, phosphorus or nitrogen; Catalysts comprising carbon compounds[4,2006.01]Note(s)    [2,    5]  Metal catalysts or metal oxide catalysts activated or conditioned by halogens, sulfur or phosphorus, or compounds thereof are classified in the appropriate groups for metal catalysts or metal oxide catalysts."
10.892122,4.546778,A63B49,"Stringed rackets, e.g. for tennis  (strings the...","Stringed rackets, e.g. for tennis  (strings therefor A63B"
4.959845,4.4448395,B65H49,Unwinding or paying-out filamentary material; S...,"Unwinding or paying-out filamentary material; Supporting, storing, or transporting packages from which filamentary material is to be withdrawn or paid-out (winding B65H"
9.779573,12.978151,H01P7,"Resonators of the waveguide type [1,2006.01]","Resonators of the waveguide type [1,2006.01]"
15.202857,4.8282337,H04B17,Monitoring; Testing (of line transmission syste...,Monitoring; Testing (of line transmission systems H04B
4.884459,-2.5339334,C07H3,Compounds containing only hydrogen atoms and sa...,"Compounds containing only hydrogen atoms and saccharide radicals having only carbon, hydrogen, and oxygen atoms (preparation by hydrolysis of di-or polysaccharides C13; separation or purification of sucrose, glucose, fructose, lactose or maltose C13)[2,2006.01]"
12.71226,2.871993,G03B21,Projectors or projection-type viewers; Accessor...,Projectors or projection-type viewers; Accessories therefor (devices for changing pictures G03B
9.800299,4.518303,B60R7,Stowing or holding appliances inside of vehicle...,"Stowing or holding appliances inside of vehicle primarily intended for personal property smaller than suit-cases, e.g. travelling articles, or maps  (for radio sets, television sets, telephones, or the like, mounting of cameras operative during drive, tools, or spare parts B60R"
13.099771,7.173191,H02J13,Circuit arrangements for providing remote indic...,"Circuit arrangements for providing remote indication of network conditions, e.g. an instantaneous record of the open or closed condition of each circuitbreaker in the network; Circuit arrangements for providing remote control of switching means in a power distribution network, e.g. switching in and out of current consumers by using a pulse code signal carried by the network[1,2006.01]"
8.347609,7.1467533,F01D25,"Component parts, details, or accessories, not p...","Component parts, details, or accessories, not provided for in, or of interest apart from, other groups[1,2006.01]"
7.84181,1.3819536,D06F105,Systems or parameters controlled or affected by...,"Systems or parameters controlled or affected by the control systems of washing machines, washer-dryers or laundry dryers[2020.01]"
12.49493,6.0000734,G01H11,"Measuring mechanical vibrations or ultrasonic, ...","Measuring mechanical vibrations or ultrasonic, sonicor infrasonic waves by detecting changes in electric or magnetic properties[1,2006.01]"
6.627475,3.262857,B21D22,"Shaping without cutting, by stamping, spinning,...","Shaping without cutting, by stamping, spinning, or deep-drawing (otherwise than using rigid devices or tools or yieldable or resilient pads B21D"
8.495246,2.0386243,A01K13,"Devices for grooming or caring of animals, e.g....","Devices for grooming or caring of animals, e.g. curry-combs; Fetlock rings; Tail-holders  (as part of the harness B68B"
5.3715367,1.7998114,C23C14,"Coating by vacuum evaporation, by sputtering or...","Coating by vacuum evaporation, by sputtering or by ion implantation of the coating forming material[4,2006.01]"
4.392976,3.5716987,D01F8,"Conjugated, i.e. bi- or multicomponent, man-mad...","Conjugated, i.e. bi- or multicomponent, man-made filaments or the like; Manufacture thereof[2,2006.01]"
7.4068427,0.20054647,B04B5,"Other centrifuges[1,2006.01]","Other centrifuges[1,2006.01]"
6.4068403,3.6461444,F17C1,,
14.448434,12.318269,G02B19,Condensers (for microscopes G02B,Condensers (for microscopes G02B
6.065076,5.160273,H01L25,Assemblies consisting of a plurality of individ...,Assemblies consisting of a plurality of individual semiconductor or other solid state devices  (devices consisting of a plurality of solid state components formed in or on a common substrate H01L
8.693939,4.490436,F16L3,"Supports for pipes, cables or protective tubing...","Supports for pipes, cables or protective tubing, e.g. hangers, holders, clamps, cleats, clips, brackets  (anchors for holding pipes on or under the ground F16L"
2.2554433,2.0243292,C08F236,Copolymers of compounds having one or more unsa...,"Copolymers of compounds having one or more unsaturated aliphatic radicals, at least one having two or more carbon-to-carbon double bonds  (C08F"
3.597489,-3.283554,A61P21,Drugs for disorders of the muscular or neuromus...,"Drugs for disorders of the muscular or neuromuscular system[7,2006.01]"
7.168331,1.2064737,F26B3,or F26B,or F26B
5.719786,-2.307318,A23L29,Foods or foodstuffs containing additives  (cont...,Foods or foodstuffs containing additives  (containing additives for modifying the nutritive qualities A23L
10.736564,7.1926937,B60T1,,
8.926168,8.965246,F16K15,Check valves (valves specially adapted for infl...,Check valves (valves specially adapted for inflatable balls A63B
4.664568,-2.878948,C12P17,Preparation of heterocyclic carbon compounds wi...,"Preparation of heterocyclic carbon compounds with only O, N, S, Se, or Te as ring hetero atoms  (C12P"
