x,y,code,name,name_full
11.898597,3.5126383,A61N1,,
6.284453,-3.6465197,A01N35,"Biocides, pest repellants or attractants, or pl...","Biocides, pest repellants or attractants, or plant growth regulators containing organic compounds containing a carbon atom having two bonds to heteroatoms with at the most one bond to halogen, e.g. aldehyde radical[3,2006.01]"
11.089288,2.1766872,A61M3,"Medical syringes, e.g. enemata; Irrigators  (A61M","Medical syringes, e.g. enemata; Irrigators  (A61M"
4.896567,0.5866701,H01M12,Hybrid cells; Manufacture thereof  (hybrid capa...,Hybrid cells; Manufacture thereof  (hybrid capacitors H01G
10.710573,6.0639067,B62K23,Rider-operated controls specially adapted for c...,"Rider-operated controls specially adapted for cycles, i.e. means for initiating control operations, e.g. levers, grips (specially adapted to cycle brake mechanisms B62L"
12.101942,2.8687587,A61B8,"Diagnosis using ultrasonic, sonic or infrasonic...","Diagnosis using ultrasonic, sonic or infrasonic waves[4,2006.01]"
8.509453,5.0315332,E02F5,Dredgers or soil-shifting machines for special ...,"Dredgers or soil-shifting machines for special purposes[1,2006.01]"
4.6892514,0.9387449,C01G23,"Compounds of titanium [1,2006.01]","Compounds of titanium [1,2006.01]"
5.114885,2.8125327,B44C1,,
13.464937,4.275582,G06F16,Information retrieval; Database structures ther...,Information retrieval; Database structures therefor; File system structures therefor [2019.01]
10.210167,4.85517,B62D53,Tractor-trailer combinations; Road trains  (tra...,"Tractor-trailer combinations; Road trains  (traction couplings other than fifth-wheel couplings B60D)[1,2006.01]"
8.014351,4.870531,E21B19,"Handling rods, casings, tubes or the like outsi...","Handling rods, casings, tubes or the like outside the borehole, e.g. in the derrick; Apparatus for feeding the rods or cables (surface drives E21B"
12.24826,5.759291,G01P15,Measuring acceleration; Measuring deceleration;...,"Measuring acceleration; Measuring deceleration; Measuring shock, i.e. sudden change of acceleration[1,2006.01]"
12.417564,6.085064,H02N1,,
5.0411086,0.5205698,H01M,,
10.793162,2.808928,A61M16,Devices for influencing the respiratory system ...,"Devices for influencing the respiratory system of patients by gas treatment, e.g. mouth-to-mouth respiration; Tracheal tubes  (stimulating the respiratorymovement by mechanical, pneumatic or electrical means, iron lungs combined with gas breathing means A61H"
3.3651369,-2.2489429,C07C229,Compounds containing amino and carboxyl groups ...,"Compounds containing amino and carboxyl groups bound to the same carbon skeleton [5,2006.01]"
12.522173,2.9075987,H01S5,Semiconductor lasers (superluminescent diodes H01L,Semiconductor lasers (superluminescent diodes H01L
13.083981,7.2356954,H02J9,Circuit arrangements for emergency or stand-by ...,"Circuit arrangements for emergency or stand-by power supply, e.g. for emergency lighting [1,2006.01]"
4.604765,1.0729384,B82Y20,"Nanooptics, e.g. quantum optics or photonic cry...","Nanooptics, e.g. quantum optics or photonic crystals[2011.01]"
6.8859296,0.94722515,B01J2,,
11.4278,3.4954624,A61H15,"Massage by means of rollers, balls, e.g. inflat...","Massage by means of rollers, balls, e.g. inflatable, chains, or roller chains[1,2006.01]"
5.8935575,8.073921,F25B25,"Machines, plants or systems, using a combinatio...","Machines, plants or systems, using a combination of modes of operation covered by two or more of the groups F25B"
11.129515,6.123165,B62D113,"Position of parts of the steering mechanism, e....","Position of parts of the steering mechanism, e.g. the steered wheels or the steering wheel [5,2006.01]"
3.0236368,2.2192228,C09J175,Adhesives based on polyureas or polyurethanes; ...,"Adhesives based on polyureas or polyurethanes; Adhesives based on derivatives of such polymers[5,2006.01]"
-0.63156193,6.090145,C10N20,Specified physical properties of component of l...,"Specified physical properties of component of lubricating compositions [4,2006.01]"
5.6580677,-2.363546,A21D13,"Finished or partly finished bakery products[1,2...","Finished or partly finished bakery products[1,2006.01,2017.01]"
2.7746856,1.9698427,C08L29,Compositions of homopolymers or copolymers of c...,"Compositions of homopolymers or copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and at least one being terminated by an alcohol, ether, aldehydo, ketonic, acetal, or ketal radical; Compositions of hydrolysed polymers of esters of unsaturated alcohols with saturated carboxylic acids; Compositions of derivatives of such polymers [2,2006.01]"
13.121874,7.237625,H02J1,For providing remote indication of network cond...,For providing remote indication of network conditions
2.802593,1.7072017,C08F214,Copolymers of compounds having one or more unsa...,"Copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and at least one being terminated by a halogen [2,2006.01]"
9.309719,7.956605,F16F13,Units comprising springs of the non-fluid type ...,"Units comprising springs of the non-fluid type as wellas vibration-dampers, shock-absorbers, or fluid springs (F16F"
12.777427,3.1200743,H04B10,Transmission systems employing electromagnetic ...,"Transmission systems employing electromagnetic waves other than radio-waves, e.g. infrared, visible or ultraviolet light,or employing corpuscular radiation, e.g. quantum communication[5,2006.01,2013.01]Note(s)    [2013.01]  In this group, non-optical transmission systems are classified in group H04B"
3.8286285,-3.0142317,A61Q7,Preparations for affecting hair growth [2006.01],Preparations for affecting hair growth [2006.01]
6.6847496,2.3014984,B23K31,"Processes relevant to this subclass, specially ...","Processes relevant to this subclass, specially adapted for particular articles or purposes, but not covered by any single one of main groups B23K"
8.045263,0.13090362,G01N1,Surface or boundary effects; characteristics of...,"Surface or boundary effects; characteristics of particles, permeability; friction, adhesive force"
5.6326365,-2.3189712,A23G4,Chewing gum[2006.01],Chewing gum[2006.01]
13.065989,2.7905157,G03B17,Details of cameras or camera bodies; Accessorie...,Details of cameras or camera bodies; Accessories therefor (lens hoods or caps G03B
13.532472,3.7492898,H04N19,"Methods or arrangements for coding, decoding, c...","Methods or arrangements for coding, decoding, compressing or decompressing digital video signals[2014.01]"
3.757716,-1.7300445,C07C265,"Derivatives of isocyanic acid [5,2006.01]","Derivatives of isocyanic acid [5,2006.01]"
9.431918,5.715217,B62D37,Stabilising vehicle bodies without controlling ...,"Stabilising vehicle bodies without controlling suspension arrangements [1,2006.01]"
10.664115,5.2342515,B64D25,"Emergency apparatus or devices, not otherwise p...","Emergency apparatus or devices, not otherwise provided for (parachutes B64D"
6.2685375,3.0393827,B29K27,Use of polyvinylhalogenides as moulding materia...,"Use of polyvinylhalogenides as moulding material[4,2006.01]"
4.545743,3.0388598,B27N1,"Pretreatment of moulding material [4,2006.01]","Pretreatment of moulding material [4,2006.01]"
3.6536942,-1.7955279,C07C33,Unsaturated compounds having hydroxy or O-metal...,"Unsaturated compounds having hydroxy or O-metal groups bound to acyclic carbon atoms [1,2006.01]Note(s)    [3]  In this group, in condensed ring systems of six-membered aromatic rings and other rings, the double bond belonging to a benzene ring is not considered as unsaturated for the non-aromatic ring condensed thereon, e.g. the 1,2,3,4-tetrahydro- naphthalene ring is considered to be saturated outside the aromatic ring."
10.896046,4.292173,E01C23,Auxiliary devices or arrangements for construct...,"Auxiliary devices or arrangements for constructing, repairing, reconditioning, or taking-up road or like surfaces (apparatus for reconditioning of salvaged non-hydraulic compositions E01C"
14.659422,12.079324,F21V15,Protecting lighting devices from damage  (prote...,Protecting lighting devices from damage  (protection from thermal damage F21V
10.248495,4.880908,B62D49,Tractors (of walk type B62D,Tractors (of walk type B62D
9.226157,5.880834,B63B1,,
7.8242393,4.955621,E21B21,takes precedence; cleaning pipes in generalB08B,takes precedence; cleaning pipes in generalB08B
13.160391,7.0539656,G01R19,Arrangements for measuring currents or voltages...,Arrangements for measuring currents or voltages or for indicating presence or sign thereof  (G01R
13.143158,3.8605275,G06K9,,
13.456776,8.01362,F24S25,Arrangement of stationary mountings or supports...,Arrangement of stationary mountings or supports for solar heat collector modules [2018.01]Note(s)    [2018.01]  Arrangements also intended for use with photovoltaic modules should further be classified in the relevant groups of subclass H02S.
11.795544,4.667463,G05D1,takes precedence; numerical control to execute ...,takes precedence; numerical control to execute positioning G05B
5.9321284,8.167787,F25B5,"Compression machines, plants or systems, with s...","Compression machines, plants or systems, with several evaporator circuits, e.g. for varying refrigerating capacity (with cascade operation F25B"
12.425929,2.3543751,A61B6,"Apparatus for radiation diagnosis, e.g. combine...","Apparatus for radiation diagnosis, e.g. combined with radiation therapy equipment  (instruments measuring radiation intensity for application in the field of nuclear medicine, e.g. in vivo counting, G01T"
12.936585,6.821768,G01R1,"Manufacture; calibrating, testing","Manufacture; calibrating, testing"
3.1863446,1.5416818,C09J183,Adhesives based on macromolecular compounds obt...,"Adhesives based on macromolecular compounds obtained by reactions forming in the main chain of the macromolecule a linkage containing silicon, with or without sulfur, nitrogen, oxygen, or carbon only; Adhesives based on derivatives of such polymers[5,2006.01]"
12.5598955,3.8897295,G16H80,ICT specially adapted for facilitating communic...,"ICT specially adapted for facilitating communicationbetween medical practitioners or patients, e.g. for collaborative diagnosis, therapy or health monitoring[2018.01]2 IPC (2023.01), Section G"
10.723482,7.1491632,B60T13,or B60T,or B60T
12.22183,5.6484175,G01M7,Vibration-testing of structures; Shock-testing ...,Vibration-testing of structures; Shock-testing of structures (G01M
2.8632364,-2.464466,C07D407,Heterocyclic compounds containing two or more h...,"Heterocyclic compounds containing two or more hetero rings, at least one ring having oxygen atoms as the only ring hetero atoms, not provided for by group C07D"
12.195804,5.77675,G01B7,Measuring arrangements characterised by the use...,"Measuring arrangements characterised by the use of electric or magnetic techniques [1,2006.01]"
10.119531,2.5194263,B65G43,"Control devices, e.g. for safety, warning or fa...","Control devices, e.g. for safety, warning or fault-correcting[1,2006.01]"
13.626571,4.425013,G09C1,,
10.522692,3.7109394,A01D89,"Pick-ups for loaders, chaff-cutters, balers, fi...","Pick-ups for loaders, chaff-cutters, balers, field-threshers, or the like[1,2006.01]"
8.782833,4.874176,E04B9,"Ceilings; Construction of ceilings, e.g. false ...","Ceilings; Construction of ceilings, e.g. false ceilings; Ceiling construction with regard to insulation  (ceilings used as forms for making floors E04B"
13.224059,2.7234793,G03B3,Focusing arrangements of general interest for c...,"Focusing arrangements of general interest for cameras, projectors or printers [1,2006.01,2021.01]"
8.341785,7.1317077,F02C7,"Features, component parts, details or accessori...","Features, component parts, details or accessories, notprovided for in, or of interest apart from, groups F02C"
9.909475,4.053174,A47C20,"Head-, foot- or like rests for beds, sofas or t...","Head-, foot- or like rests for beds, sofas or the like  (book-rests or bed tables A47B"
3.638129,1.660201,C09D163,Coating compositions based on epoxy resins; Coa...,"Coating compositions based on epoxy resins; Coatingcompositions based on derivatives of epoxy resins[5,2006.01]"
2.771675,-2.8567374,C07D271,Heterocyclic compounds containing five-membered...,"Heterocyclic compounds containing five-membered rings having two nitrogen atoms and one oxygen atom as the only ring hetero atoms [2,2006.01]"
2.8613174,2.4062343,C09J163,Adhesives based on epoxy resins; Adhesives base...,"Adhesives based on epoxy resins; Adhesives based onderivatives of epoxy resins [5,2006.01]"
5.1010647,1.0764894,C01G49,"Compounds of iron[1,2006.01]","Compounds of iron[1,2006.01]"
7.0407815,-0.2165937,B01D36,Filter circuits or combinations of filters with...,"Filter circuits or combinations of filters with other separating devices (devices for the removal of gas, e.g. air purge systems B01D"
12.832509,3.50511,G01V8,"Prospecting or detecting by optical means[6,200...","Prospecting or detecting by optical means[6,2006.01]Note(s)    [6]  This group covers the use of infrared, visible or ultraviolet light."
5.4186177,-2.6699631,A23K20,Accessory food factors for animal feeding-stuff...,Accessory food factors for animal feeding-stuffs[2016.01]
7.3752427,5.5737486,H01R11,Individual connecting elements providing two or...,"Individual connecting elements providing two or more spaced connecting locations for conductive members which are, or may be, thereby interconnected, e.g. end pieces for wires or cables supported by the wire or cable and having means for facilitating electrical connection to some other wire, terminal, or conductive member, blocks of binding posts[1,3,2006.01]"
8.832412,6.2789407,B64C7,Structures or fairings not otherwise provided f...,"Structures or fairings not otherwise provided for[1,2006.01]"
5.068255,1.339504,H01B5,Non-insulated conductors or conductive bodies c...,"Non-insulated conductors or conductive bodies characterised by their form [1,2006.01]"
3.2006452,-2.6074295,C07C237,"Carboxylic acid amides, the carbon skeleton of ...","Carboxylic acid amides, the carbon skeleton of the acid part being further substituted by amino groups[5,2006.01]"
11.8689575,5.5513787,G01N3,Investigating strength properties of solid mate...,"Investigating strength properties of solid materials by application of mechanical stress [1,2006.01]IPC (2023.01), Section G 1G01NNote(s)This group covers the stressing of materials not only below but also beyond the elastic limit, e.g. until breaking occurs."
7.8598332,4.921903,E21B34,Valve arrangements for boreholes or wells  (in ...,Valve arrangements for boreholes or wells  (in drilling fluid circulation systems E21B
5.941044,8.041019,F25B27,"Machines, plants or systems, using particular s...","Machines, plants or systems, using particular sourcesof energy (F25B"
9.169024,4.2404647,F25D23,General constructional features  (F25D,General constructional features  (F25D
8.654113,5.137026,E02B17,Artificial islands mounted on piles or like sup...,"Artificial islands mounted on piles or like supports, e.g. platforms on raisable legs; Construction methodstherefor (fenders E02B"
10.820867,6.8985286,B60T8,Arrangements for adjusting wheel-braking force ...,"Arrangements for adjusting wheel-braking force to meet varying vehicular or ground-surface conditions,e.g. limiting or varying distribution of braking force  (by changing number of effective brake cylinders in power brake systems B60T"
13.102611,7.5305486,H02H1,,
11.035227,1.1647241,A46B15,Other brushes; Brushes with additional arrangem...,"Other brushes; Brushes with additional arrangements[1,2006.01]"
10.654013,7.1956587,B60T11,or B60T,or B60T
10.529225,3.6204605,A01D57,Delivering mechanisms for harvesters or mowers[...,"Delivering mechanisms for harvesters or mowers[1,2006.01]"
9.923839,13.132407,H01Q9,Electrically-short antennas having dimensions n...,"Electrically-short antennas having dimensions not more than twice the operating wavelength and consisting of conductive active radiating elements[1,2006.01]"
11.052535,5.409986,B60C25,"Apparatus or tools adapted for mounting, removi...","Apparatus or tools adapted for mounting, removing or inspecting tyres (testing of tyres G01M"
6.1156516,1.519078,C21D7,Modifying the physical properties of iron or st...,"Modifying the physical properties of iron or steel by deformation (apparatus for mechanical working of metal B21, B23, B24)[1,2006.01]"
6.5014663,3.1571321,B21J1,,
8.37122,3.5532806,B25H1,Work benches; Portable stands or supports for p...,"Work benches; Portable stands or supports for positioning portable tools or work to be operated on thereby[1,2006.01]"
5.4911513,-2.2218297,C12G3,"Preparation of other alcoholic beverages[1,2006...","Preparation of other alcoholic beverages[1,2006.01,2019.01]"
5.6595883,1.3572125,C22C14,or C22C,or C22C
12.215169,5.507964,G01M13,"Testing of machine parts [1,2006.01,2019.01]","Testing of machine parts [1,2006.01,2019.01]"
9.790098,2.1942897,B65B43,"Forming, feeding, opening, or setting-up contai...","Forming, feeding, opening, or setting-up containers or receptacles in association with packaging  (forming pockets in sheets, blanks, or webs, by pressing the material into forming dies or moving it through folding dies B65B"
9.825598,7.531949,F16C23,"takes precedence)[1,2006.01]","takes precedence)[1,2006.01]"
15.266154,1.2590514,E05C9,Arrangement of simultaneously-actuated bolts or...,Arrangement of simultaneously-actuated bolts or other securing devices at well-separated positions on the same wing (essentially involving locking means E05B
7.180017,7.4539585,F01P1,,
4.784777,2.2436094,G03F7,"Photomechanical, e.g. photolithographic, produc...","Photomechanical, e.g. photolithographic, production of textured or patterned surfaces, e.g. printed surfaces; Materials therefor, e.g. comprising photoresists; Apparatus specially adapted therefor  (using photoresist structures for special production processes, see the relevant places, e.g. B44C, H01L, e.g.H01L"
14.916355,1.5420048,E05F3,"Closers or openers with braking devices, e.g. c...","Closers or openers with braking devices, e.g. checks; Construction of pneumatic or liquid braking devices  (construction of non-pneumatic or non-liquid braking devices E05F"
12.3866,0.19308607,B60C17,Tyres characterised by means enabling restricte...,"Tyres characterised by means enabling restricted operation in damaged or deflated condition; Accessories therefor[1,2006.01]"
5.0232635,-3.0154142,C12N1,,
9.392721,4.357702,A47B88,"Drawers for tables, cabinets or like furniture;...","Drawers for tables, cabinets or like furniture; Guidesfor drawers (A47B"
6.0749907,5.031305,H01L33,Semiconductor devices with at least one potenti...,Semiconductor devices with at least one potential-jump barrier or surface barrier specially adapted forlight emission; Processes or apparatus specially adapted for the manufacture or treatment thereof or of parts thereof; Details thereof  (H10K
15.192435,4.6719728,H04W68,"User notification, e.g. alerting or paging, for...","User notification, e.g. alerting or paging, for incoming communication, change of service or the like[2009.01]"
5.794673,7.1975913,F24H1,,
5.4582953,-2.3152852,A23F3,"Tea; Tea substitutes; Preparations thereof[1,20...","Tea; Tea substitutes; Preparations thereof[1,2006.01]"
8.792739,4.938485,E04B2,"Walls, e.g. partitions, for buildings; Wall con...","Walls, e.g. partitions, for buildings; Wall construction with regard to insulation; Connections specially adapted to walls  (connections for building structures in general E04B"
12.638333,4.86486,G05B23,Testing or monitoring of control systems or par...,Testing or monitoring of control systems or parts thereof (monitoring of programme-control systems G05B
5.276015,2.0529077,A44C27,Making jewellery or other personal adornments[2...,"Making jewellery or other personal adornments[2,2006.01]IPC (2023.01), Section A 1"
15.375246,5.0401616,H04J1,Frequency-division multiplex systems  (H04J,Frequency-division multiplex systems  (H04J
9.988547,13.191031,H01Q25,Antennas or antenna systems providing at least ...,Antennas or antenna systems providing at least two radiating patterns (arrangements for changing or varying the orientation or the shape of the directional pattern H01Q
4.3123345,-3.5447853,C12N15,Mutation or genetic engineering; DNA or RNA con...,"Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor  (mutants or genetically engineered microorganisms C12N"
3.16804,-2.4512892,C07D493,Heterocyclic compounds containing oxygen atoms ...,"Heterocyclic compounds containing oxygen atoms as the only ring hetero atoms in the condensed system[2,2006.01]"
3.181865,-0.44547614,A61Q5,Preparations for care of the hair [2006.01],Preparations for care of the hair [2006.01]
14.675345,12.170264,F21K9,Light sources using semiconductor devices as li...,"Light sources using semiconductor devices as light-generating elements, e.g. using light-emitting diodes [LED] or lasers[2016.01]Note(s)    [2016.01]  1.In this group, the following expressions are used with the meaning indicated:•“light source” means a light-generating component intended for installation in a fitting or holder incorporated in a lighting device;•”retrofit light source” means a light source comprising substantially the same attachment means as those of incandescent lamps or fluorescent lamps. “Retrofit light sources” are specially adapted for replacing or substituting such lamps.2.Semiconductor devices per se, or assemblies thereof, specially adapted for light emission, e.g. for use in light sources (in the sense of Note (1)) are covered by subclasses H01L (e.g. H01L"
9.102821,4.732975,E06B3,"Window sashes, door leaves, or like elements fo...","Window sashes, door leaves, or like elements for closing openings; Layout of fixed or moving closures,e.g. windows; Features of rigidly-mounted outer frames relating to the mounting of wing frames  (E06B"
5.7858005,0.27297333,C22B23,"Obtaining nickel or cobalt [1,2006.01]2 IPC (20...","Obtaining nickel or cobalt [1,2006.01]2 IPC (2023.01), Section CC22B"
7.2889767,4.337176,F16L21,Joints with sleeve or socket  (F16L,Joints with sleeve or socket  (F16L
12.886851,4.3777742,G07D11,,
12.101054,3.6759708,B60K35,Arrangement or adaptations of instruments  (arr...,Arrangement or adaptations of instruments  (arrangements on dashboard B60K
6.13833,2.957886,B28B3,Producing shaped articles from the material by ...,Producing shaped articles from the material by usingpresses (shaping on moving conveyors B28B
15.118804,4.6285863,H04W36,Handoff or reselecting arrangements [2009.01],Handoff or reselecting arrangements [2009.01]
4.8549576,2.8995528,B29K67,"Use of polyesters as moulding material [4,2006.01]","Use of polyesters as moulding material [4,2006.01]"
13.157988,4.9814715,G06K17,Methods or arrangements for effecting co-operat...,Methods or arrangements for effecting co-operative working between equipments covered by two or more of main groups G06K
6.855244,-0.015179226,B01D17,"Separation of liquids, not provided for elsewhe...","Separation of liquids, not provided for elsewhere, e.g.by thermal diffusion[1,2006.01]"
11.094519,8.161399,H02K33,"Motors with reciprocating, oscillating or vibra...","Motors with reciprocating, oscillating or vibrating magnet, armature or coil system  (arrangements for handling mechanical energy structurally associated with motors H02K"
4.907813,2.1920455,G03F1,Originals forphotomechanical production of text...,"Originals forphotomechanical production of textured or patterned surfaces, e.g. masks, photo-masks orreticles; Mask blanks or pellicles therefor; Containers specially adapted therefor; Preparation thereof[1,3,2006.01,2012.01]Note(s)    [2012.01]  In this main group, the first place priority rule is applied, i.e. at each hierarchical level, in the absence of an indication to the contrary, classification is made in the first appropriate place."
10.359487,3.0088773,A62B23,Filters for breathing-protection purposes  (gas...,"Filters for breathing-protection purposes  (gas-filters in general B01D)[1,2006.01]"
4.110557,-3.4769778,C07K7,Peptides having 5 to 20 amino acids in a fully ...,"Peptides having 5 to 20 amino acids in a fully definedsequence; Derivatives thereof [4,6,2006.01]"
11.102858,6.2238507,B62D119,"Steering wheel torque[5,2006.01]","Steering wheel torque[5,2006.01]"
9.107135,1.8495247,A45D19,Devices for washing the hair or the scalp; Simi...,"Devices for washing the hair or the scalp; Similar devices for colouring the hair [1,2006.01]"
15.26582,4.860441,H04W16,"Network planning, e.g. coverage or traffic plan...","Network planning, e.g. coverage or traffic planning tools; Network deployment, e.g. resource partitioningor cell structures[2009.01]"
11.4219055,5.0241,G08G5,,
12.530683,5.3267016,G01R33,Arrangements or instruments for measuring magne...,"Arrangements or instruments for measuring magnetic variables[1,2006.01]6 IPC (2023.01), Section GG01R"
8.344023,5.0317874,F16L1,,
4.19484,2.5066204,D06P3,Special processes of dyeing or printing textile...,"Special processes of dyeing or printing textiles or dyeing leather, furs or solid macromolecular substances in any form, classified according to the material treated[1,2006.01]"
10.116247,4.50927,A61G5,Chairs or personal conveyances specially adapte...,"Chairs or personal conveyances specially adapted forpatients or disabled persons, e.g. wheelchairs  (devicesenabling patients or disabled persons to operate an apparatus or device not forming part of the body A61F"
4.329563,2.972281,B27N3,"Manufacture of substantially flat articles, e.g...","Manufacture of substantially flat articles, e.g. boards, from particles or fibres [4,2006.01]"
3.1889014,-1.8147345,C07F19,Metal compounds according to more than one of m...,Metal compounds according to more than one of main groups C07F
8.0193815,6.057627,B63B25,"Load-accommodating arrangements, e.g. stowing o...","Load-accommodating arrangements, e.g. stowing or trimming; Vessels characterised thereby  (fishing vessel fish holds B63B"
6.912528,7.425086,B60K11,Arrangement in connection with cooling of propu...,"Arrangement in connection with cooling of propulsion units (heating the interior space B60H; cooling internal combustion engines per se F01P)[1,2006.01]"
6.946103,4.8289647,A62C99,Subject matter not provided for in other groups...,"Subject matter not provided for in other groups of this subclass[2010.01]IPC (2023.01), Section A 3"
10.196201,5.7965136,B62K11,"Motorcycles, engine-assisted cycles or motor sc...","Motorcycles, engine-assisted cycles or motor scooterswith one or two wheels (fairings or streamlining parts not forming part of the frame B62J; transmission of drive from engines to wheels B62M) [1,2006.01]"
13.348867,4.7220287,G10H1,"Details of electrophonic musical instruments[1,...","Details of electrophonic musical instruments[1,5,2006.01]"
5.9903426,-3.2183092,C05F11,,
13.307707,4.8250775,H04M11,Telephonic communication systems specially adap...,"Telephonic communication systems specially adaptedfor combination with other electrical systems[1,2006.01]"
12.643264,2.9500463,G01J1,,
10.105129,7.0622573,F16H49,"Other gearing[1,2006.01]Details of gearing or m...","Other gearing[1,2006.01]Details of gearing or mechanisms"
9.836079,1.5878273,B65H16,"Unwinding, paying-out webs [4,2006.01]","Unwinding, paying-out webs [4,2006.01]"
12.57481,2.6285748,B29D11,"Producing optical elements, e.g. lenses or pris...","Producing optical elements, e.g. lenses or prisms[1,4,2006.01]"
7.6516147,7.393241,F02C1,,
11.968296,5.9603076,G01L3,"Measuring torque, work, mechanical power, or me...","Measuring torque, work, mechanical power, or mechanical efficiency, in general [1,2006.01]"
10.324318,7.853099,F16C32,"Bearings not otherwise provided for [1,2006.01]","Bearings not otherwise provided for [1,2006.01]"
9.474077,5.295118,B63B27,Arrangement of ship-based loading or unloading ...,Arrangement of ship-based loading or unloading equipment for cargo or passengers  (self-discharging barges or lighters B63B
4.894446,0.91066664,C01G35,"Compounds of tantalum [1,2006.01]","Compounds of tantalum [1,2006.01]"
8.422635,1.6317191,E03C1,Domestic plumbing installations for fresh water...,"Domestic plumbing installations for fresh water or waste water; Sinks[1,2006.01]"
3.1161997,2.20932,C08G63,Macromolecular compounds obtained by reactions ...,Macromolecular compounds obtained by reactions forming a carboxylic ester link in the main chain of the macromolecule (polyester-amides C08G
9.109699,0.7712452,B05C5,Apparatus in which liquid or other fluent mater...,"Apparatus in which liquid or other fluent material is projected, poured or allowed to flow on to the surface of the work (B05C"
4.5671725,2.2894835,B41M3,Printing processes to produce particular kinds ...,"Printing processes to produce particular kinds of printed work, e.g. patterns  (special designs or pictures per se B44F; manufacturing printed circuits using printing techniques H05K"
9.82775,1.1491803,B41J15,Devices or arrangements specially adapted for s...,"Devices or arrangements specially adapted for supporting or handling copy material in continuous form, e.g. webs[1,2006.01]"
8.2109585,6.7343054,B60K15,Arrangement in connection with fuel supply of c...,"Arrangement in connection with fuel supply of combustion engines; Mounting or construction of fuel tanks (tanks in general B65D, F17C; supplying combustion engines with combustible mixtures or constituents F02M)[1,5,2006.01]"
13.261817,3.4875088,G06T3,Geometric image transformation in the plane of ...,"Geometric image transformation in the plane of the image[6,2006.01]"
14.723163,12.04098,F21S4,Lighting devices or systems using a string or s...,"Lighting devices or systems using a string or strip of light sources[7,2006.01,2016.01]"
2.545075,1.8581085,C08F285,Macromolecular compounds obtained by polymerisi...,"Macromolecular compounds obtained by polymerising monomers on to preformed graft polymers[2,2006.01]"
10.157737,5.5185823,B62K15,"Collapsible or foldable cycles [1,2006.01]","Collapsible or foldable cycles [1,2006.01]"
14.587883,6.89826,G11C5,takes precedence; auxiliary circuits for stores...,takes precedence; auxiliary circuits for stores using semiconductor devices G11C
4.055514,0.95570594,C04B14,"Use of inorganic materials as fillers, e.g. pig...","Use of inorganic materials as fillers, e.g. pigments, for mortars, concrete or artificial stone; Treatment ofinorganic materials specially adapted to enhance their filling properties in mortars, concrete or artificial stone (reinforcing elements for building  E04C"
4.8937635,4.4528184,B65H63,Warning or safety devices for use when unwindin...,"Warning or safety devices for use when unwinding, paying-out, forwarding, winding, coiling, or depositing filamentary material, e.g. automatic fault detectorsor stop-motions (safety devices in general F16P; indicating devices in general G08B) [1,2006.01]"
5.9611607,7.785276,F25B30,Heat pumps (F25B,Heat pumps (F25B
-0.6213042,6.07966,C10N10,"Metal present as such or in compounds [4,2006.0...","Metal present as such or in compounds [4,2006.01]Note(s)    [4,    2010.01]  1.In this group, metals should be indexed according to their group of the Periodic Table.2.Attention is drawn to Note (3) after the title of section C, which Note indicates to which version of the periodic table of chemical elements the IPCrefers."
4.9352956,1.5098526,C25D21,Processes for servicing or operating cells for ...,"Processes for servicing or operating cells for electrolytic coating[2,2006.01]"
8.845645,4.936031,E04B5,Floors; Floor construction with regard to insul...,"Floors; Floor construction with regard to insulation; Connections specially adapted therefor  (elements for floors, e.g. bricks, stones, filling bodies, girders, E04C; flooring as finishing work, insulation of flooring, sectional false floors, e.g. for computers, E04F"
13.511323,5.4334583,G01R23,Arrangements for measuring frequencies; Arrange...,"Arrangements for measuring frequencies; Arrangements for analysing frequency spectra[1,2006.01]"
9.41473,-0.34685197,A24D1,"Cigars; Cigarettes[1,2006.01,2020.01]","Cigars; Cigarettes[1,2006.01,2020.01]"
4.9378657,1.5809994,C25D3,,
8.542895,7.417331,F04D29,"Details, component parts, or accessories  (mach...","Details, component parts, or accessories  (machine elements in general F16)[1,2006.01]"
11.942584,4.6755333,G01C21,Navigation; Navigational instruments not provid...,Navigation; Navigational instruments not provided for in groups G01C
5.900853,8.147914,F25B45,Arrangements for charging or discharging refrig...,"Arrangements for charging or discharging refrigerant[1,2006.01]"
9.78219,7.4510226,F16C13,"Rolls, drums, discs, or the like  (guide roller...","Rolls, drums, discs, or the like  (guide rollers in feedingwebs B65H"
5.673565,3.297661,B29K101,Use of unspecified macromolecular compounds as ...,Use of unspecified macromolecular compounds as moulding material (use of unspecified rubbers B29K
3.7685046,2.9362054,C08B5,Preparation of cellulose esters of inorganic ac...,"Preparation of cellulose esters of inorganic acids[1,2006.01]"
14.756042,11.938087,F21V23,Arrangement of electric circuit elements in or ...,Arrangement of electric circuit elements in or on lighting devices (protecting lighting devices from thermal damage F21V
5.3024325,-2.1227043,C11B1,"REFINING, PRESERVING, SOLIDIFYING","REFINING, PRESERVING, SOLIDIFYING"
